Temperature,Humidity(%),Wind speed (m/s),Visibility (10m),Dew point temperature,Solar Radiation (MJ/m2),Rainfall(mm),Snowfall (cm),Seasons,Holiday,Functioning Day,Time_Period_Evening,Time_Period_Late Evening,Time_Period_Morning,Time_Period_Night,Rented Bike Count
18.3,66.0,1.3,929.0,11.8,0.0,0.0,0.0,Summer,No Holiday,Yes,False,False,False,True,312
-7.8,35.0,1.9,2000.0,-20.6,0.0,0.0,0.0,Winter,No Holiday,Yes,False,False,True,False,30
21.2,86.0,0.5,1724.0,18.7,0.0,0.0,0.0,Summer,No Holiday,Yes,False,False,False,True,290
24.4,50.0,1.6,2000.0,13.2,3.07,0.0,0.0,Summer,No Holiday,Yes,False,False,False,False,1193
-3.7,79.0,0.9,438.0,-6.8,0.0,0.0,0.0,Winter,No Holiday,Yes,False,False,False,True,150
16.3,66.0,,2000.0,9.9,0.0,0.0,0.0,Autumn,No Holiday,Yes,False,False,False,True,165
2.5,72.0,,1071.0,-2.0,0.0,0.0,0.0,Spring,No Holiday,Yes,False,True,False,False,309
4.5,82.0,0.4,350.0,1.6,0.0,0.0,0.0,Autumn,No Holiday,Yes,False,False,False,True,408
16.0,69.0,2.4,1863.0,10.3,0.0,0.0,0.0,Spring,No Holiday,Yes,False,False,False,True,466
5.4,18.0,3.7,1940.0,-17.0,1.82,0.0,0.0,Winter,No Holiday,Yes,False,False,False,False,431
28.0,,1.0,1079.0,25.2,0.0,0.0,0.0,Summer,No Holiday,Yes,False,False,False,True,183
15.7,0.0,0.6,1610.0,10.6,0.0,0.0,0.0,Spring,Holiday,Yes,False,False,False,True,182
26.2,51.0,3.2,1078.0,15.2,3.36,0.0,0.0,Summer,No Holiday,Yes,False,False,False,False,1184
29.7,55.0,2.5,2000.0,19.6,0.23,0.0,0.0,Summer,No Holiday,Yes,True,False,False,False,2186
-16.2,33.0,2.2,2000.0,-28.7,0.0,0.0,0.7,Winter,No Holiday,Yes,False,False,True,False,165
-4.5,55.0,0.4,1908.0,-12.1,0.0,0.0,0.0,Winter,No Holiday,Yes,False,True,False,False,143
-6.7,65.0,1.1,1705.0,-12.1,0.0,0.0,0.0,Winter,No Holiday,Yes,False,False,False,True,47
22.3,33.0,1.8,1853.0,0.0,1.54,0.0,0.0,Spring,No Holiday,Yes,False,False,False,False,1004
9.8,57.0,3.0,2000.0,1.6,0.43,0.0,0.0,Spring,No Holiday,Yes,False,False,False,False,263
31.0,66.0,2.9,1857.0,23.8,0.02,0.0,0.0,Summer,No Holiday,Yes,False,True,False,False,1822
17.9,39.0,1.3,1873.0,3.7,2.06,0.0,,Autumn,No Holiday,Yes,False,False,False,False,1117
0.0,20.0,0.8,1975.0,-20.3,1.05,0.0,0.0,Winter,No Holiday,Yes,False,False,False,False,183
3.7,24.0,2.1,1906.0,-15.0,1.01,0.0,0.0,Winter,Holiday,Yes,False,False,False,False,298
1.8,34.0,,1990.0,-12.4,0.0,0.0,0.0,Autumn,No Holiday,Yes,False,False,False,True,126
24.1,41.0,2.2,1980.0,10.0,1.9,0.0,0.0,Spring,No Holiday,Yes,True,False,False,False,2166
-1.4,37.0,1.0,1317.0,-14.2,0.91,0.0,0.0,Winter,No Holiday,Yes,False,False,False,False,234
11.0,70.0,2.9,617.0,5.7,,0.0,,Autumn,No Holiday,Yes,True,False,False,False,1346
14.9,46.0,1.4,1455.0,3.3,0.0,0.0,0.0,Autumn,No Holiday,Yes,True,False,False,False,1464
17.2,85.0,1.3,2000.0,14.6,0.94,0.0,0.0,Spring,No Holiday,Yes,False,False,False,False,384
-0.5,59.0,0.9,1487.0,-7.5,0.0,0.0,0.0,Winter,No Holiday,Yes,False,True,False,False,236
9.5,56.0,0.5,628.0,1.1,0.0,0.0,0.0,Autumn,No Holiday,Yes,True,False,False,False,1708
4.6,91.0,1.7,95.0,3.2,0.0,0.0,0.0,Winter,Holiday,Yes,False,False,True,False,4
27.3,60.0,0.8,2000.0,18.8,0.0,0.0,,Summer,No Holiday,Yes,False,False,False,True,772
-8.7,40.0,2.8,2000.0,-19.8,,0.0,0.0,Winter,No Holiday,Yes,False,False,False,True,132
1.0,68.0,0.6,1519.0,-4.2,0.0,0.0,0.0,Winter,No Holiday,Yes,False,False,False,True,56
25.0,57.0,0.9,2000.0,15.8,0.0,0.0,0.0,Summer,No Holiday,Yes,False,False,False,True,844
6.5,88.0,0.9,276.0,4.6,0.0,0.3,0.0,Spring,No Holiday,Yes,False,False,False,True,12
27.8,42.0,1.7,1974.0,13.7,1.98,0.0,0.0,Autumn,No Holiday,Yes,True,False,False,False,1494
-16.5,33.0,3.4,1703.0,-29.0,0.62,0.0,0.5,Winter,No Holiday,Yes,False,False,False,False,96
16.6,41.0,,1811.0,3.2,0.04,0.0,0.0,Autumn,No Holiday,Yes,True,False,False,False,1707
3.2,,3.7,2000.0,-7.6,0.02,0.0,0.0,Spring,No Holiday,Yes,True,False,False,False,716
5.1,81.0,,375.0,2.1,0.0,0.0,0.0,Winter,No Holiday,Yes,False,False,True,False,63
27.7,33.0,1.1,2000.0,9.9,1.21,0.0,0.0,Autumn,No Holiday,Yes,True,False,False,False,2201
24.9,82.0,0.9,2000.0,21.6,0.67,0.0,0.0,Summer,No Holiday,Yes,True,False,False,False,1356
16.9,23.0,4.4,1938.0,-4.4,2.39,0.0,0.0,Spring,No Holiday,No,True,False,False,False,0
7.3,85.0,1.4,1039.0,4.9,0.0,0.0,,Autumn,No Holiday,Yes,False,False,True,False,1251
5.6,78.0,0.6,196.0,2.0,0.0,0.0,0.0,Winter,Holiday,Yes,False,False,False,True,266
19.1,52.0,0.9,1583.0,9.0,0.37,0.0,0.0,Spring,No Holiday,Yes,True,False,False,False,103
2.6,40.0,3.5,1854.0,-9.6,2.28,0.0,0.0,Winter,No Holiday,Yes,False,False,False,False,256
-13.7,,3.0,2000.0,-22.6,,0.0,0.0,Winter,No Holiday,Yes,False,False,False,True,99
28.1,74.0,3.1,1840.0,23.0,0.0,0.0,0.0,Summer,No Holiday,Yes,False,True,False,False,1924
30.3,75.0,1.1,1289.0,25.3,0.0,0.0,0.0,Summer,No Holiday,Yes,False,True,False,False,1547
-15.0,42.0,1.2,1766.0,-25.0,0.0,0.0,0.3,Winter,No Holiday,Yes,False,False,False,True,80
21.9,97.0,1.5,164.0,21.3,0.0,0.0,0.0,Spring,No Holiday,Yes,False,True,False,False,399
18.1,64.0,0.6,923.0,11.1,0.47,0.0,0.0,Summer,No Holiday,Yes,False,False,True,False,1421
21.3,24.0,1.5,,-0.1,1.91,0.0,0.0,Autumn,No Holiday,Yes,False,False,False,False,1760
0.3,67.0,0.7,897.0,-5.1,0.03,0.0,0.6,Winter,Holiday,Yes,False,False,True,False,298
16.0,56.0,1.5,2000.0,7.2,0.0,,0.0,Autumn,No Holiday,No,False,False,False,True,0
-1.2,45.0,1.1,2000.0,-11.6,0.0,0.0,0.0,Autumn,No Holiday,Yes,False,False,False,True,191
10.4,41.0,4.9,1966.0,-2.3,1.33,0.0,0.0,Autumn,No Holiday,Yes,False,False,False,False,1076
-2.7,58.0,1.7,2000.0,-9.8,0.0,0.0,0.0,Winter,No Holiday,Yes,False,False,False,True,195
13.3,47.0,0.5,818.0,2.2,1.67,0.0,0.0,Autumn,No Holiday,Yes,False,False,False,False,847
17.3,82.0,2.1,,14.1,0.0,0.5,0.0,Spring,No Holiday,Yes,False,False,False,True,74
-3.6,53.0,0.5,1227.0,-11.8,0.0,0.0,0.0,Winter,No Holiday,Yes,False,False,True,False,115
28.2,51.0,3.3,879.0,17.0,1.73,0.0,0.0,Summer,No Holiday,Yes,True,False,False,False,2002
-12.8,25.0,3.2,1981.0,-28.7,1.16,0.0,0.6,Winter,No Holiday,Yes,False,False,False,False,142
24.6,84.0,0.7,1373.0,21.7,0.0,,0.0,Summer,No Holiday,Yes,False,False,False,True,211
-2.9,89.0,1.3,288.0,-4.4,0.0,0.0,2.2,Winter,No Holiday,Yes,False,False,False,True,79
0.3,38.0,0.2,1895.0,-12.3,0.0,0.0,0.0,Spring,No Holiday,Yes,False,True,False,False,284
7.0,60.0,0.0,1948.0,-0.2,0.0,0.0,0.0,Autumn,No Holiday,Yes,False,True,False,False,690
6.3,53.0,0.5,849.0,-2.5,0.34,0.0,0.0,Spring,No Holiday,Yes,False,False,True,False,398
23.9,51.0,0.9,,13.1,0.0,0.0,0.0,Summer,No Holiday,Yes,False,False,False,True,969
18.0,32.0,3.0,1836.0,1.0,1.03,0.0,0.0,Spring,No Holiday,Yes,True,False,False,False,1578
20.3,46.0,1.6,1409.0,8.2,,0.0,0.0,Autumn,Holiday,Yes,False,False,False,False,1248
-0.3,62.0,1.3,1040.0,-6.7,0.0,0.0,0.0,Winter,No Holiday,Yes,False,True,False,False,319
3.7,82.0,1.6,229.0,0.9,0.0,0.0,0.0,Winter,No Holiday,Yes,False,False,False,True,197
34.9,51.0,2.2,1235.0,23.2,0.98,0.0,0.0,Summer,No Holiday,Yes,True,False,False,False,1297
24.5,48.0,1.2,2000.0,12.7,0.0,0.0,0.0,Summer,No Holiday,Yes,False,False,False,True,1191
27.0,36.0,2.2,1977.0,10.6,2.34,0.0,0.0,Summer,No Holiday,Yes,False,False,False,False,717
-1.3,26.0,3.0,2000.0,-18.3,0.91,0.0,2.1,Winter,No Holiday,Yes,False,False,False,False,195
22.9,23.0,2.8,1985.0,0.6,1.64,0.0,0.0,Spring,No Holiday,Yes,True,False,False,False,1878
10.8,33.0,0.9,2000.0,-4.8,0.0,0.0,0.0,Spring,No Holiday,Yes,False,True,False,False,1099
20.6,76.0,0.5,786.0,16.2,0.3,0.0,0.0,Summer,No Holiday,Yes,False,False,True,False,1590
6.4,84.0,1.4,171.0,3.8,0.0,0.0,0.0,Spring,No Holiday,Yes,False,False,False,True,372
-10.9,55.0,1.8,1913.0,-18.1,0.0,0.0,0.0,Winter,No Holiday,Yes,False,False,False,True,79
27.9,42.0,5.0,1914.0,13.7,2.79,0.0,0.0,Autumn,No Holiday,Yes,False,False,False,False,989
18.5,82.0,0.8,342.0,15.3,0.0,0.0,0.0,Spring,No Holiday,Yes,False,False,False,True,170
14.6,38.0,1.9,315.0,0.4,2.75,0.0,0.0,Spring,No Holiday,Yes,False,False,False,False,784
16.2,60.0,1.9,1899.0,8.4,1.16,0.0,0.0,Autumn,No Holiday,Yes,False,False,True,False,753
14.8,47.0,1.3,1111.0,3.5,0.0,0.0,0.0,Autumn,No Holiday,Yes,True,False,False,False,1381
17.2,,2.3,1835.0,4.4,1.68,0.0,0.0,Autumn,No Holiday,Yes,False,False,False,False,1106
-9.9,45.0,2.5,1967.0,-19.6,0.0,0.0,0.0,Winter,No Holiday,Yes,False,False,False,True,26
27.3,45.0,2.4,,14.3,2.84,0.0,0.0,Summer,No Holiday,Yes,False,False,False,False,915
18.3,44.0,3.0,1878.0,5.8,2.35,0.0,0.0,Autumn,No Holiday,No,False,False,False,False,0
29.3,51.0,0.9,1498.0,18.1,0.0,0.0,0.0,Summer,No Holiday,Yes,False,False,False,True,174
15.8,36.0,1.5,1888.0,0.7,2.59,0.0,0.0,Autumn,No Holiday,Yes,False,False,False,False,1110
18.1,96.0,0.9,557.0,17.4,0.04,0.0,0.0,Autumn,No Holiday,Yes,False,False,True,False,363
6.0,27.0,0.6,1452.0,-11.6,0.34,0.0,0.0,Autumn,No Holiday,Yes,False,False,False,False,668
-0.4,27.0,2.2,2000.0,-17.1,0.0,0.0,0.0,Winter,Holiday,Yes,False,True,False,False,148
-2.5,43.0,0.7,895.0,-13.3,0.34,0.0,0.0,Winter,No Holiday,Yes,False,False,False,False,309
20.1,82.0,1.2,582.0,16.9,0.0,0.0,0.0,Summer,No Holiday,Yes,False,False,False,True,794
15.3,49.0,1.0,2000.0,4.6,1.34,0.0,,Autumn,Holiday,Yes,False,False,True,False,542
23.0,,1.1,516.0,16.2,0.83,0.0,0.0,Summer,No Holiday,Yes,False,False,False,False,953
14.1,66.0,0.6,827.0,7.8,0.58,0.0,0.0,Autumn,No Holiday,Yes,False,False,False,False,837
19.9,80.0,1.6,741.0,16.3,0.0,0.0,0.0,Summer,No Holiday,Yes,False,False,False,True,491
2.7,82.0,2.8,222.0,0.0,0.0,0.0,0.0,Winter,No Holiday,Yes,False,False,False,True,63
9.2,55.0,0.9,2000.0,0.6,0.0,0.0,,Autumn,No Holiday,Yes,False,True,False,False,1255
6.9,44.0,3.3,2000.0,-4.5,0.0,0.0,0.0,Spring,No Holiday,Yes,False,True,False,False,382
31.6,34.0,2.9,1050.0,13.8,3.12,0.0,0.0,Summer,No Holiday,Yes,False,False,False,False,1064
27.5,77.0,2.1,1897.0,23.0,0.46,0.0,0.0,Summer,No Holiday,Yes,True,False,False,False,3016
7.4,70.0,0.5,1373.0,2.2,0.36,0.0,0.0,Autumn,No Holiday,Yes,False,False,True,False,728
19.5,34.0,1.3,2000.0,3.2,0.0,0.0,0.0,Spring,No Holiday,Yes,False,True,False,False,1780
17.1,80.0,1.5,480.0,13.6,0.0,0.0,0.0,Spring,No Holiday,Yes,False,True,False,False,984
-2.9,73.0,1.9,1911.0,-7.0,0.0,0.0,0.0,Winter,No Holiday,Yes,False,False,True,False,296
0.7,31.0,2.3,2000.0,-14.5,0.01,0.0,0.0,Winter,Holiday,Yes,True,False,False,False,215
25.3,83.0,3.4,1982.0,22.1,0.14,0.0,0.0,Summer,No Holiday,Yes,False,False,True,False,1595
1.4,33.0,4.8,1480.0,-13.1,1.98,0.0,0.0,Spring,Holiday,Yes,True,False,False,False,460
26.8,71.0,1.2,2000.0,21.0,0.21,0.0,0.0,Summer,No Holiday,Yes,True,False,False,False,2594
5.3,72.0,0.2,1278.0,0.6,0.0,0.0,0.0,Autumn,No Holiday,Yes,False,False,False,True,135
22.5,80.0,0.6,2000.0,18.8,0.0,0.0,0.0,Summer,No Holiday,Yes,False,False,False,True,769
-16.0,42.0,1.3,2000.0,-25.9,0.0,0.0,0.7,Winter,No Holiday,Yes,False,False,False,True,60
17.5,,1.6,2000.0,9.6,0.0,0.0,0.0,Autumn,No Holiday,Yes,False,False,False,True,241
8.8,77.0,0.2,1077.0,4.9,0.0,0.0,0.0,Autumn,No Holiday,Yes,False,False,True,False,503
4.2,15.0,,1995.0,-20.2,2.21,0.0,0.0,Winter,No Holiday,Yes,False,False,False,False,366
22.6,66.0,0.9,2000.0,15.9,0.0,0.0,0.0,Summer,No Holiday,Yes,False,False,False,True,273
30.2,66.0,2.8,2000.0,23.1,0.02,0.0,0.0,Summer,No Holiday,Yes,False,True,False,False,1387
-5.8,57.0,3.2,1980.0,-12.9,0.0,0.0,0.0,Winter,No Holiday,Yes,False,True,False,False,103
-12.3,35.0,0.6,1497.0,-24.6,0.6,0.0,0.3,Winter,No Holiday,Yes,False,False,False,False,96
27.3,35.0,2.3,1537.0,10.4,2.98,0.0,0.0,Summer,No Holiday,Yes,False,False,False,False,1094
2.3,43.0,1.2,1892.0,-9.0,0.52,0.0,0.0,Autumn,No Holiday,Yes,False,False,True,False,955
4.3,67.0,1.1,1125.0,-1.2,0.0,0.0,0.0,Spring,No Holiday,Yes,False,True,False,False,535
-3.1,33.0,1.2,2000.0,-17.1,0.0,0.0,0.0,Winter,No Holiday,Yes,True,False,False,False,752
-6.0,42.0,0.8,2000.0,-16.8,0.0,0.0,,Winter,No Holiday,Yes,False,True,False,False,166
8.5,87.0,,1046.0,6.4,0.0,0.0,0.0,Autumn,No Holiday,Yes,False,False,False,True,164
11.1,51.0,3.7,1957.0,1.3,0.0,0.0,0.0,Spring,No Holiday,Yes,False,True,False,False,631
-4.4,80.0,4.3,346.0,-7.3,0.0,0.1,0.1,Winter,No Holiday,Yes,False,False,False,True,60
21.1,64.0,1.2,2000.0,14.0,0.4,0.0,0.0,Autumn,No Holiday,Yes,True,False,False,False,1870
-1.8,44.0,0.5,1862.0,-12.4,0.0,0.0,0.0,Winter,No Holiday,Yes,False,False,False,True,59
17.6,96.0,1.7,310.0,16.9,,5.0,0.0,Autumn,No Holiday,Yes,False,False,True,False,45
18.9,52.0,1.1,2000.0,8.8,0.0,0.0,0.0,Autumn,No Holiday,Yes,False,False,False,True,435
5.9,58.0,1.8,861.0,-1.7,0.11,0.0,0.0,Spring,No Holiday,Yes,False,False,True,False,293
19.7,63.0,2.5,941.0,12.4,2.01,0.0,0.0,Spring,No Holiday,Yes,False,False,False,False,2329
-5.2,28.0,2.5,2000.0,-20.9,0.0,0.0,0.0,Winter,Holiday,Yes,False,False,False,True,20
27.7,62.0,0.6,2000.0,19.7,0.0,0.0,0.0,Summer,No Holiday,Yes,False,True,False,False,1546
21.7,93.0,0.1,244.0,20.5,0.0,0.0,0.0,Summer,No Holiday,Yes,False,False,False,True,382
29.0,81.0,0.8,989.0,25.4,0.22,0.0,0.0,Summer,No Holiday,Yes,True,False,False,False,843
22.7,86.0,0.7,1455.0,20.2,0.0,0.0,0.0,Summer,No Holiday,Yes,False,False,False,True,368
9.5,68.0,0.9,2000.0,3.8,0.0,0.0,0.0,Autumn,No Holiday,Yes,False,False,True,False,503
23.3,65.0,1.4,1996.0,16.3,0.76,0.0,0.0,Autumn,No Holiday,Yes,False,False,False,False,936
20.0,,2.6,547.0,17.0,0.0,0.0,0.0,Summer,No Holiday,Yes,False,False,False,True,1083
14.0,,5.3,927.0,2.5,1.68,0.0,0.0,Autumn,No Holiday,No,False,False,False,False,0
17.3,43.0,0.9,783.0,4.5,0.08,0.0,0.0,Autumn,No Holiday,Yes,True,False,False,False,2613
-5.1,48.0,,1821.0,-14.4,0.0,0.0,0.9,Winter,No Holiday,Yes,False,False,False,True,52
15.3,24.0,1.5,1534.0,-5.1,2.0,0.0,0.0,Spring,No Holiday,Yes,True,False,False,False,1185
18.6,50.0,1.0,1830.0,7.9,0.0,0.0,0.0,Spring,No Holiday,Yes,False,True,False,False,1374
3.1,89.0,0.2,903.0,1.4,0.0,1.5,0.0,Spring,No Holiday,Yes,False,False,True,False,32
18.0,31.0,1.2,,0.5,1.98,0.0,0.0,Autumn,No Holiday,Yes,False,False,False,False,1160
27.6,62.0,1.5,1043.0,19.6,1.76,0.0,0.0,Summer,No Holiday,Yes,False,False,True,False,985
-5.3,45.0,2.5,2000.0,-15.3,0.0,0.0,0.0,Winter,No Holiday,Yes,False,True,False,False,353
17.5,69.0,1.5,978.0,11.7,0.0,0.0,0.0,Spring,No Holiday,Yes,False,True,False,False,994
24.2,41.0,1.5,1818.0,10.1,2.62,0.0,,Autumn,No Holiday,Yes,False,False,False,False,1179
7.1,24.0,2.8,1838.0,-12.1,1.83,0.0,0.0,Autumn,No Holiday,Yes,False,False,False,False,740
14.1,74.0,1.5,486.0,9.5,,0.0,0.0,Autumn,No Holiday,Yes,False,True,False,False,914
28.5,57.0,0.9,2000.0,19.1,0.0,0.1,,Summer,No Holiday,Yes,False,False,False,True,185
10.3,14.0,1.1,1880.0,-16.1,1.7,0.0,0.0,Autumn,No Holiday,Yes,False,False,False,False,675
20.7,76.0,1.0,2000.0,16.3,0.0,0.0,0.0,Autumn,No Holiday,Yes,False,False,False,True,223
11.0,70.0,3.1,900.0,5.7,0.0,0.0,0.0,Autumn,No Holiday,No,False,False,True,False,0
12.2,56.0,4.8,2000.0,3.6,0.57,0.5,0.0,Spring,No Holiday,Yes,False,False,False,False,590
18.0,93.0,1.6,627.0,16.8,0.0,10.5,0.0,Summer,No Holiday,Yes,False,False,False,True,72
20.6,34.0,2.2,705.0,4.1,2.51,0.0,0.0,Spring,No Holiday,Yes,False,False,False,False,805
13.3,55.0,2.0,1554.0,4.4,0.0,0.0,0.0,Autumn,No Holiday,Yes,False,True,False,False,1249
7.2,23.0,1.5,1945.0,-12.6,0.72,0.0,,Autumn,No Holiday,Yes,True,False,False,False,837
26.3,85.0,0.4,1216.0,23.5,0.0,0.0,0.0,Summer,No Holiday,Yes,False,False,False,True,214
8.1,48.0,0.8,1455.0,-2.2,0.0,0.0,0.0,Spring,No Holiday,Yes,False,False,False,True,149
36.4,39.0,1.2,2000.0,20.2,1.15,0.0,0.0,Summer,No Holiday,Yes,True,False,False,False,1495
7.0,86.0,1.1,455.0,4.8,0.0,,0.0,Autumn,No Holiday,Yes,False,False,True,False,1115
24.7,96.0,1.0,337.0,24.0,0.0,6.5,,Summer,No Holiday,Yes,False,False,False,True,80
27.3,52.0,3.1,613.0,16.5,3.21,,0.0,Summer,Holiday,Yes,False,False,False,False,1444
16.1,50.0,2.6,1628.0,5.6,1.52,0.0,,Spring,No Holiday,Yes,False,False,True,False,759
26.7,40.0,3.3,1822.0,11.9,2.8,0.0,0.0,Autumn,No Holiday,Yes,False,False,False,False,1092
-5.6,32.0,4.6,2000.0,-19.7,0.53,0.0,0.0,Winter,No Holiday,Yes,True,False,False,False,211
-6.1,69.0,2.9,765.0,-10.8,0.0,0.0,0.0,Winter,No Holiday,Yes,False,False,True,False,66
28.2,68.0,0.5,1748.0,21.7,0.27,0.0,0.0,Summer,No Holiday,Yes,False,False,True,False,1061
-1.9,67.0,1.0,1575.0,-7.2,0.0,0.0,0.0,Winter,No Holiday,Yes,False,False,False,True,46
-7.9,67.0,2.6,1896.0,-12.9,0.0,0.0,0.7,Winter,No Holiday,Yes,False,False,True,False,387
10.2,58.0,2.0,573.0,2.2,0.29,0.0,0.0,Autumn,No Holiday,Yes,False,False,False,False,832
25.7,83.0,0.6,1483.0,22.5,0.0,0.0,0.0,Summer,No Holiday,Yes,False,False,True,False,645
23.4,94.0,2.4,1773.0,22.3,0.02,2.0,0.0,Summer,No Holiday,Yes,False,False,True,False,608
13.3,56.0,2.3,2000.0,4.6,0.0,0.0,,Autumn,No Holiday,Yes,False,False,True,False,632
14.8,63.0,0.7,492.0,7.8,0.0,0.0,0.0,Spring,No Holiday,Yes,False,False,False,True,185
31.9,49.0,1.9,2000.0,19.8,1.85,0.0,0.0,Summer,No Holiday,Yes,False,False,False,False,769
15.2,40.0,2.7,,1.6,0.87,,0.0,Autumn,No Holiday,Yes,True,False,False,False,1137
35.3,45.0,1.7,,21.5,2.27,0.0,0.0,Summer,No Holiday,Yes,False,False,False,False,547
26.3,44.0,1.2,1966.0,13.0,2.91,0.0,0.0,Autumn,No Holiday,Yes,False,False,False,False,1165
25.9,91.0,0.4,,24.3,0.0,0.5,0.0,Summer,No Holiday,Yes,False,False,False,True,231
26.1,72.0,2.4,1066.0,20.6,0.19,0.0,0.0,Summer,No Holiday,Yes,True,False,False,False,1887
28.8,42.0,2.0,1438.0,14.6,2.38,0.0,0.0,Summer,No Holiday,Yes,False,False,False,False,1583
32.2,50.0,0.8,1881.0,20.4,2.29,0.0,0.0,Summer,No Holiday,Yes,False,False,False,False,522
19.9,82.0,0.6,2000.0,16.7,0.0,0.0,0.0,Autumn,No Holiday,Yes,False,True,False,False,1540
26.9,56.0,1.6,2000.0,17.3,0.0,,0.0,Autumn,No Holiday,Yes,False,True,False,False,1838
6.2,73.0,0.3,1018.0,1.7,0.0,0.0,0.0,Autumn,No Holiday,Yes,False,False,True,False,141
16.4,72.0,0.8,1046.0,11.3,0.0,0.0,0.0,Spring,No Holiday,Yes,False,False,False,True,712
-1.6,33.0,2.5,1874.0,-15.8,1.18,0.0,0.0,Winter,Holiday,Yes,False,False,False,False,221
24.9,92.0,2.2,1125.0,23.5,0.0,0.5,0.0,Summer,No Holiday,Yes,False,False,False,True,99
-3.0,50.0,3.7,1301.0,-11.9,0.0,0.0,0.0,Spring,Holiday,Yes,False,True,False,False,212
17.1,74.0,0.4,350.0,12.4,0.0,0.0,0.0,Spring,No Holiday,Yes,False,False,False,True,372
28.2,70.0,1.3,1811.0,22.2,0.0,0.0,0.0,Summer,No Holiday,Yes,False,True,False,False,1426
5.1,65.0,1.6,1932.0,-0.9,0.0,,0.0,Autumn,No Holiday,Yes,False,False,False,True,524
-12.0,36.0,2.7,1998.0,-24.0,0.0,0.0,0.0,Winter,No Holiday,Yes,False,False,False,True,32
19.4,82.0,2.1,677.0,16.2,0.0,0.0,0.0,Summer,No Holiday,Yes,False,False,False,True,308
15.0,61.0,0.8,867.0,7.5,0.0,0.0,0.0,Spring,No Holiday,Yes,False,False,False,True,207
5.0,42.0,1.5,1927.0,-6.8,0.0,0.0,0.0,Autumn,No Holiday,Yes,False,True,False,False,685
23.2,52.0,1.4,2000.0,12.7,1.53,0.0,0.0,Summer,No Holiday,Yes,False,False,False,False,1107
9.7,56.0,1.3,1423.0,1.3,0.0,0.0,,Autumn,No Holiday,Yes,False,True,False,False,851
22.7,36.0,1.5,2000.0,6.8,0.0,0.0,0.0,Summer,No Holiday,Yes,False,False,False,True,1322
8.4,60.0,1.5,2000.0,1.0,,0.0,0.0,Autumn,No Holiday,Yes,False,True,False,False,857
3.9,26.0,2.4,1071.0,-13.9,0.0,0.0,0.0,Autumn,No Holiday,Yes,False,False,False,True,128
5.6,38.0,1.6,,-7.6,1.1,0.0,0.0,Winter,No Holiday,Yes,False,False,False,False,373
-5.5,28.0,4.3,1926.0,-21.1,0.78,0.0,0.0,Winter,No Holiday,Yes,True,False,False,False,195
-10.3,43.0,3.7,1876.0,-20.5,0.0,0.0,0.0,Winter,No Holiday,Yes,False,True,False,False,183
18.7,64.0,0.9,2000.0,11.7,0.0,0.0,0.0,Autumn,No Holiday,Yes,False,False,True,False,691
28.7,71.0,2.9,1666.0,22.9,0.71,0.0,0.0,Summer,No Holiday,Yes,True,False,False,False,1923
7.3,96.0,1.5,749.0,6.6,0.0,,0.0,Spring,No Holiday,Yes,False,True,False,False,99
25.3,45.0,1.3,1371.0,12.5,2.45,,0.0,Summer,No Holiday,Yes,False,False,False,False,862
-6.0,24.0,2.6,1964.0,-23.3,1.97,0.0,0.0,Winter,No Holiday,Yes,False,False,False,False,188
9.9,65.0,3.2,2000.0,3.6,0.0,0.0,,Autumn,No Holiday,Yes,False,False,False,True,640
19.0,21.0,3.3,1716.0,-3.8,2.88,0.0,0.0,Spring,No Holiday,Yes,False,False,False,False,1149
19.0,56.0,0.9,2000.0,10.0,0.0,0.0,0.0,Autumn,No Holiday,Yes,False,False,False,True,462
19.5,81.0,1.1,2000.0,16.1,0.0,0.0,0.0,Autumn,No Holiday,Yes,False,False,False,True,953
2.1,88.0,1.4,323.0,0.3,0.0,0.0,0.3,Autumn,No Holiday,Yes,False,False,False,True,115
25.6,40.0,2.5,,10.9,2.18,0.0,0.0,Autumn,No Holiday,No,False,False,False,False,0
27.2,78.0,,1601.0,23.0,0.0,,0.0,Summer,No Holiday,Yes,False,True,False,False,1318
-8.1,67.0,0.9,1737.0,-13.1,0.0,,2.0,Winter,No Holiday,Yes,False,False,True,False,213
7.6,55.0,1.7,1694.0,-0.8,0.0,0.0,0.0,Autumn,No Holiday,Yes,False,True,False,False,1023
19.8,49.0,1.9,2000.0,8.7,1.24,0.0,0.0,Autumn,No Holiday,Yes,False,False,True,False,1234
17.5,18.0,1.3,2000.0,-7.1,0.23,0.0,0.0,Spring,No Holiday,Yes,True,False,False,False,2404
21.0,67.0,4.1,2000.0,14.6,2.05,0.0,0.0,Autumn,No Holiday,Yes,False,False,False,False,1236
17.8,29.0,2.0,,-0.4,2.17,0.0,0.0,Autumn,No Holiday,No,False,False,False,False,0
11.9,25.0,2.7,1424.0,-7.5,1.83,0.0,,Spring,No Holiday,Yes,True,False,False,False,1205
36.5,35.0,3.0,1355.0,18.5,2.71,0.0,0.0,Summer,No Holiday,Yes,False,False,False,False,785
14.6,62.0,,1768.0,7.3,0.19,0.0,,Spring,No Holiday,Yes,False,False,True,False,761
22.1,93.0,0.5,805.0,20.9,0.14,,0.0,Summer,No Holiday,Yes,False,False,True,False,20
9.8,46.0,2.8,1945.0,-1.2,0.0,0.0,0.0,Autumn,No Holiday,Yes,True,False,False,False,1466
