user_id,ads_activity
506f-316212a7e39a2beff63d-5673115d,очень редко
804b-07c72aff227ecf305333-b9a8bde9,часто
e11c-1185a171d78c37767442-281f0ac6,умеренно
8722-516e95a82d51507f2f8b-3d3acb91,редко
17f3-e1da17186080eb265bf3-3a206c63,очень редко
8f7e-d6020880bd4b0739420b-a5e9a38a,умеренно
8e22-c762ebf58ab34a00ca6a-dddc3335,редко
59ef-52836d1994b1792dc3c3-d58c96f5,очень редко
f4f4-8ec7708ab15c4a4dd8c6-7a2e0322,редко
d475-8d6a011148c96b14f0b8-a1f52149,редко
86b4-ebdb011f18917a845aed-cfe3fa1f,редко
2c54-382fd57a40737e7d8aec-7c919295,умеренно
0be1-8e36a5de64f5f10eaac5-181edd80,редко
bc96-c147aa279a5c49e4b2f7-6cc5c45d,умеренно
f8f5-51ad5d06e919bd7daa15-1b106070,редко
adc5-cbd51d27f0d79375f032-e862a5fb,умеренно
7df7-92b7c876edbcae88abb9-28a49b31,часто
a0b0-b811ffede71fa2a91313-1e3ccd12,умеренно
ac78-c2e072822f4ee5634bad-5807f48c,часто
b5a2-e6ff0814ad7d58479a81-c7f6091b,редко
3680-a157b4d83c403cc9c22a-73a5a555,умеренно
2fb5-b132a576b8962e773eff-8c1aeae1,умеренно
6135-e5827308ac81eee06b3b-cbfb9ca6,редко
df98-2338e966fa3e1dcf6b10-344cc213,часто
ecc8-12768c2977a1e5b87f1b-5b5a860b,очень редко
bd40-8c3d89aec7a4f967e7c0-b5313879,редко
5e85-7e6b1dc245d52da856c0-e3667d22,часто
19db-4c9b6081a089553857b8-15fef5b8,редко
cc80-117d8467c64d63447a36-b12986c5,редко
3510-57b218acfc6c29b757bc-bff4c592,редко
1f62-d26a029f5ee4b29d7be5-ee44091f,редко
5c02-749624b944d925534115-c7f23d5c,редко
aab4-b4c01f41e58f559138e4-fd63d438,часто
179e-4f505b17c10261b8f906-19b5b043,редко
7927-2d3f732eb3511f84961c-bbb5cc19,часто
bc4f-7ac70a59885c680cf529-784463ac,очень редко
891a-a69f99503e2f0d4d8fd8-7e42f610,часто
0ed4-1c22c511a96e083fa3a7-6b37cb73,очень редко
adb7-85adfddb524bc97d664f-c3a4d2c7,редко
38e0-224f01e7866e793fc1f9-d6d973d0,умеренно
2ff0-16af54890165303571fa-656e75f4,часто
6acd-1b38f77666b7f4a3099b-20eb67d8,редко
80c8-3f2e6731d0889e5a74b6-7f759cef,редко
7404-213860a29687536e4125-644e6498,редко
0de1-326ad5e4e93e1cdf6b35-4b3b3259,редко
1296-c0d1b436a64ad18ca2bb-daece11b,часто
0c33-e301341708d954df261c-ff48de5b,часто
4c01-7e7ee422a606c2eb6a85-0420be00,редко
21e9-54e38a336bbcd4624dc2-b079cd98,редко
737a-9c1cc3ffac1e1078eb01-b0e35fa7,умеренно
73dd-ca68abcebbbf121a31ce-0493957d,очень редко
7467-6be41effe12b0c335622-0f9939c0,очень редко
d494-696b6fb9829975be4eaa-19263eb0,часто
ac56-847a38798f93e1396874-1d400c52,редко
1d05-bc0a68578c1e286d7f33-8b687fd8,очень часто
f870-9106e11617a8473575c2-0a6be796,умеренно
e0f5-af06ca8b5f55bd364432-ab1f55b1,редко
0575-cda368ca0f6ad9e586fc-5dd276a6,умеренно
d384-4c3a1a90feb59d3adc73-2324e2d6,умеренно
050f-09ac2feeef49896ca5d1-1535e6b2,умеренно
ad52-60a5fcc4705da4621f66-0e83a574,часто
ec0f-7694f5675c037c4b51e5-ab30acfb,умеренно
3751-d2c2c7258bfd10befa4c-0754c9fd,умеренно
a752-8c8b8526924344b51441-793ab518,очень часто
7bf9-cbd77dd6f74e14b07d87-3cc29498,редко
8404-4bd32192b298fc784ba0-aaea7c5f,умеренно
0167-4038de704e0fafb991b2-48bb71a4,умеренно
eaa9-2260d38b85fdf84a90b8-c8cab92a,редко
740a-d803b4b9d6aaa45721c1-20eb1d13,редко
2170-21fe8890acd615536dd6-4b9cb06f,умеренно
cc62-33cd7d6d02f94b530ac5-891beed6,очень редко
fbe1-b8d20eb31cd76814bc55-70226458,очень редко
e718-1989841b1f9455c67506-7c7e373a,умеренно
db14-3bcc88a9b21c01ccc6fd-7ccf52a0,очень редко
683f-e4b80d599ab469626746-9cb4807e,редко
7a51-0e8325563f75c2c2b6d7-447fe638,часто
5016-cedf7579fbc0d73aace5-b78a20e8,редко
861b-2a2977f83636d3a305db-a7624bcc,очень редко
5d1d-6465b2927f54a87aac7b-ef26a2f6,часто
a129-2122c6c26184ffd5eeed-b6d7eca9,умеренно
3506-9cc7252399441b2c01b6-3cbbbb26,умеренно
84c0-dc9d4392104b93a9b458-0d8160d6,редко
3718-86508c4768c06b3440a7-b81c6d36,редко
ad51-a91630731de37426a1f5-603012c5,редко
b36f-c61292571311f9855351-09879b0d,умеренно
35ec-3eeff69e05a85aaec409-d1239441,очень редко
2e53-04d6e0fc0ae0acbf5364-1abd999d,часто
0277-41d744838da31a5aa74f-47c56f5b,умеренно
38fd-22405cf23ea43b38a971-84598c07,часто
fe45-acc4b4d0a63aba2f7efd-da349370,очень редко
1602-75b704fc1ba140169d7d-acf090b3,редко
6cd3-b16fe08a3b6a8c6e51f8-a6d26da9,часто
09c7-3c3e29556253dae01d72-a09502e4,редко
1b88-0727b7d63ec4b9812653-81f170a8,редко
1d0a-452b070dcdf30dbd52e4-3331fc6c,очень часто
b005-646fe0dd9bbfd04cfcc9-8d92cfcd,умеренно
dcc4-8e22da5529c0fb9ada65-5c10b80e,редко
cf87-0cb8b0a0bd9ad17d0db8-80ac6820,умеренно
821a-ef67f74f3aa67ab05930-c628ac8e,редко
9889-a1be5e04ac56e05c2c90-8d86be2f,часто
45f6-0502358a615d5fbf580e-212adf7d,редко
3d65-6a296152f5721872e12c-5be4fd1d,редко
3dd5-f5e4c9f330781499a4f0-c7d9641b,очень часто
861b-2a2977f83636d3a305db-a7624bcc,очень редко
884e-f74ffce1bff125c5f294-4cc912d0,очень редко
a448-9227506f02d055051dc5-55784337,умеренно
e5e5-14150433f01ba8e56275-21e678a2,редко
5682-b6eff4e653cd84a72a80-7b8c98f4,редко
3937-de5acb6b44c59a4e6a86-ea23840d,умеренно
43ee-8f3e270653200a536850-f6124386,умеренно
9cb0-d17b7b08fe149d31ce7c-11110ff5,очень редко
1ad9-3cd8cf5fc3a0fd4e8b61-576c105a,умеренно
9c40-91117d6d199e512257f7-938554f6,очень редко
b958-f64df622e9aa97ac5ac8-f22a4ca8,очень редко
4529-0d519cbe3b2f9323b36d-f79240f1,очень часто
140b-7daa4a8b48720ae1b560-f476e4b5,очень редко
64be-59ac036c96c83b13235c-91b13c96,редко
ef88-ebfd3a54ae51f50d3c0f-558ddc6e,умеренно
be23-e8ba60a7ab3180f2a4f9-adf94a84,умеренно
995d-03f23e17de26371498c2-3ff175ef,умеренно
1faf-2bf448a1c1b2c1d29abf-adbc1db0,очень редко
7ddc-081b6c878199eb076a87-7f2dea57,редко
6964-de15208037ab6ba96d0d-057e03f9,умеренно
ee37-0689dd7ea9281f743a71-aed1b03f,очень часто
ba6e-06d53c6250500163edc9-01cd714c,редко
a246-d1979da92a035560e2bc-e4a1fc4b,очень редко
19e3-f4abbdc31530c9f38d0b-3cf7f280,умеренно
6b7f-667b525afb454d25ddf4-d7da3e7a,редко
b719-cf1bcea3391e765c73ba-d5e94be9,часто
bdca-24f32926adada7fbdb65-625bffcd,редко
1f9e-9e0650effb8b3d6131ad-6a7c35f5,редко
67f6-ad7bf69ec8daa039dc7c-11d29068,редко
3541-d94a0b9b9e2dca469c55-a0f39f40,очень редко
f197-6d42f5e31576b8f3465b-b842f2de,редко
6862-27db463cd10699c7d35a-f71eb6d1,очень редко
03ca-1c5fe1162fbba801b0b6-b927a8e0,редко
3c80-61e2dd6e016cca444ad5-8e028265,редко
cd5b-18154dfdd71013b820de-5c837482,часто
7efb-f04c7b1b7cc3f342450f-86931fdf,редко
b976-332aeb605038acbf751e-b43c92a1,умеренно
170f-5f034a6a6692fe833482-36786699,часто
7a92-0971d8d6657c0ac24e4a-c3583280,редко
3c42-4d1eff12c542372cd3ad-61cfda8d,часто
77b0-e43cab685d0fa7433359-0bb8c902,умеренно
51dd-cf2e13976ebf108ae5aa-cc4d9177,умеренно
2d16-9d46b5cd786c7aeb75cf-a9555dad,умеренно
b3ae-3c752b88ebec052841d3-b4ddd28e,часто
5155-95bd77a96ae329289dd2-176256ae,редко
07de-29be77b1b92fb150fcc5-e9281126,часто
cac4-c91ba06301a94022328f-1ab8d5ba,очень редко
836c-a97fdcd51f13cf9d831c-44b7fdac,редко
a465-2a5064708e2b7793ccf9-886f8512,умеренно
fb9d-2030b68bbc3059f12a83-551e3486,умеренно
f741-3d7311a2793b22e1c78a-dbb94297,редко
de56-6df6f1e5d9da4e831c22-3ff495a7,часто
8ba3-dca45023181c8882464e-d0f20bf8,редко
22b8-4c45a24209789155e88c-d786247e,очень редко
0728-2c41cc1f98bcee0b61b0-f58973c0,умеренно
75c4-c701f09681150c4576ff-30e87601,умеренно
0341-a2711a6184fbd7b2338e-9a7a2b21,очень редко
f18d-ad6101239c3533e84a83-9b100d3a,редко
7655-d138356060fecf69bae8-e1d37cb7,редко
0df4-89d3b355b5d296ee1e76-c803716c,редко
90f1-089d9a05a498c445356a-4a559cc7,редко
e858-d6f577cf3b9e4725bbe3-d4dc426e,редко
d9c2-b5968806e13038aa9707-71267775,очень редко
2335-bb8a92aefb54f4c07fd3-e867a558,редко
452a-5b8007bc32a4d004d518-4ee42e89,очень редко
fde3-041b019099846d7ae09e-ab382579,умеренно
088d-bf1fc8638ace51259666-42b43f2c,умеренно
d65f-8a45a782511ca992de50-f4d07220,часто
1a5c-8e5324459b362fafd22f-7f872b7e,умеренно
7a49-1719618be6f910b49281-3f2ce9e0,умеренно
5d1b-460f16cf048620771664-4103135b,часто
6e7c-21bcd647aff5d8ba188e-2397370d,умеренно
3a71-dc1236a85e19d8299a74-51300003,умеренно
d0e2-a359a15fedaa0470d9ac-a9f974d0,редко
eca9-cb8443114405be86e0c0-fbcff0c7,умеренно
84b8-16993a8a4a08dea1376b-35ec9ad8,редко
9b7c-301da6e0ba1e5c622824-11d92c52,очень редко
a229-74cbb3a7f60fb8296129-1ea58b98,умеренно
e775-3e629457525084c6c331-3f08eb4a,часто
3d4a-dde7989627437401faf7-34c9fed5,часто
ad58-7c3c5b76a1dd90ba850d-0307d559,очень редко
a724-a4a04c51408565fbe858-a9d82529,очень часто
d81d-d6c2b423a27e6170a5bb-42732602,редко
2d3c-95320413df5331dfa4ce-43132598,умеренно
1dc9-9cb2bd0c8037162a7fb9-d822b73d,умеренно
9c19-70fef3eb83d04ec0c8dd-4f770914,редко
2a50-866ea2f75fc3e6211730-b4ad983b,умеренно
8712-157c9997138db3bcb02d-39e23bab,очень редко
1277-cdd1cc92311a5de50c0c-2ed8f364,редко
62bc-a2e7a1c039fd63e260f8-374811dc,редко
ea1d-c07cf24c7cb7a0fd954d-b6de977a,умеренно
4447-d8b058d3754653fb955e-d37af58e,очень часто
b8bf-920ccaa82b2eb04c98ad-c7f25b3a,очень редко
15e3-c6e2ff41f2cd7391e752-2851a372,часто
1613-f505f8266d1282f5d7f1-4d984795,редко
895e-6247e564b90cc52f29de-bd7b40d1,часто
2840-f9d895d4d84ed03346b4-22af7c3c,редко
f776-d1c24f77b0e3a5c60d01-eb1cbe7b,очень редко
bfba-18b4379c8eab6d647f56-804d0590,умеренно
e42e-66ebac779c6201ac73e0-e45e4abd,умеренно
554a-f89dd773fb14c51cd344-a4df0df6,умеренно
41ae-12ab90d333eee7c5e341-77fad01f,редко
4e0d-380eed72db7f7ad20b9d-dc170d06,умеренно
0dea-9cf5e6c20422cfb90e61-8d7bde27,умеренно
f8d0-f6187676f8f385010ab6-83b24c91,очень редко
8d9c-41d60b58e7f94261e736-71be6cf1,часто
8c79-d204529f7f976d77ea52-e83d1756,очень редко
643b-080852857d59f2d6e73e-b491a33b,умеренно
c35a-6fd29ef33a879cd95665-1b429a8d,умеренно
685a-7cb853e553e4518efc82-d64e7cbf,умеренно
a263-086bb8cc2bf33a1b8492-1e8ad1d6,умеренно
3605-f276daeba9599ae26cef-069e364b,редко
dabe-0dc12fe24346c14c17f6-f75a1362,умеренно
3418-e8171af95bae39386d87-52bb92ac,редко
c1f7-705b261133b70437b8d2-b56fb067,часто
d261-68f2619658b1843285fa-74a0c847,умеренно
d2ed-61065dedde7d3d83899e-c49e2133,часто
1dd9-987052d182a270fe0953-53e90fef,редко
bd73-3eaf947c30e7fda47db2-d376150e,редко
c722-dd5b49e0abc0d59ae00e-b1d24ba1,часто
5370-4cf22729d0c7b4699456-7fd4aa9f,умеренно
e7f7-d26ede4fa1f0549f86fe-8283feb7,часто
9edb-b0ad67c595d3da517294-c4892097,часто
dc4d-f266d9d2d0d4f3db40c0-bc693c34,умеренно
d681-55865828b4f9e0d7c94b-e5fca804,редко
0efd-0bb71d9815aba26899cc-77e642e9,умеренно
6599-c371a532b6f9451e2347-b36222b4,умеренно
1bd6-e3c5ad4aa9c815f66d3c-4c164306,очень редко
528c-d23a3bd8714babc1b9f2-846cfb0d,часто
65ae-dbe5d30731872c010d69-817f4c91,редко
61a6-ad881eba2b841de812f8-186c9d73,умеренно
918f-c7d10be002b3cee120f1-304432b2,часто
923d-aa843b2bafc95f764c38-e1a092c8,редко
7c38-38bf046cad46e5074375-00703ad2,редко
f7e0-9e3d72de13e51fb192a9-bbe40876,очень редко
8aec-448ad5132f43159ddd95-c1ec3d9a,часто
0b40-bb337ab0b54ba450d026-43b33ade,умеренно
7abe-b4a2a0381d412cdb0fb1-d66876e8,умеренно
ddee-514ce32d2ff748ee5c6e-ef53a773,умеренно
343f-44271dbf9660480a80b0-66749c09,умеренно
0e0e-0c3baa81748528cbb5b0-ddc8b4c2,умеренно
1af0-4fae8d29beefcecb227f-4350c850,редко
4cfc-e0b6e627d35c24d9fc55-72925c6d,редко
1704-c00d1197d58de89662aa-1cd8df24,очень редко
7cd9-0004bd3617e98bc9ed25-8df17e1c,умеренно
88f0-7a0dee8a42927a21ed44-19bacc95,умеренно
452f-4ef204f1b259167e4282-f68a9389,очень редко
ed88-2238891538ac57116eec-8dabb111,редко
f362-beeb68015252a7cc2354-d5dc58b3,редко
8451-dd41f641e4d74d61e38f-3eb9d1cd,часто
b19b-3e79a1514283500aa606-4b31562c,часто
6d30-fc131578153cb4f00c9c-e145d5e4,часто
75f3-35cc6f68a49042314b16-b44ba099,редко
53f7-aefcf3cad8cebc22e792-b6585a32,редко
9dbc-2738e52db572defa0f71-c2e1598e,очень редко
6941-981300971a6e26d579b1-7d683920,часто
eb03-16e94319d60ad4def8ee-19370438,редко
6b1a-cc4307ad3ca191ea6f59-287406ba,часто
d9fa-0560d0a15b60b1b7368f-cee5a317,очень редко
3b4e-3bc20cf6f106fbd78f7f-0d39cf70,очень редко
291f-f44323c74c8c078da530-9efed7ac,умеренно
97c4-47cc620992b293ad0f7d-f540c6c4,часто
9de6-3a19c0eb30034fc9396f-28e810d8,умеренно
c9b5-946b7c8589fe249be954-37dfcd49,умеренно
6d7a-14234b70e20b4dbb6750-b74ad9e6,умеренно
bc2d-8b94c54d820c0dba53e6-a2a907cf,редко
025f-2693cd775611170c6031-a9e52b28,часто
5699-9004c04dada7288b4c40-243006ee,редко
c98e-bddeb5ace234347b9193-8a97d36f,очень редко
61d0-bdd12e2aa874c9a49b23-63d167fc,часто
af13-6dea0a09dbd28a8eae38-646ac505,очень часто
6ad4-e78127d8da655fd11226-39f67b77,умеренно
6300-5130e1cab6fcade1fb6e-ae57d390,очень редко
ba39-b54db38248ec23e44216-5b752302,умеренно
8a10-0e17dfcffca4f73b425e-cbc0acfc,редко
8f27-8aec27edb87d343dc715-5011030c,редко
6543-a20276e6cd2422c384a8-49193056,часто
a5de-150764534f4532d07ba1-7735975a,очень редко
90da-a67690873c6623c47aca-ae7dcfe9,умеренно
4070-12eb3ff9fe1dbd530158-0010eee8,очень редко
ce25-b06f6a1cc63e9317a275-53761be6,умеренно
1e92-e3fc6fab5f0f8e68d1f1-ae8e4bcb,часто
88e0-c459bf9a5760b7928847-6d87050f,умеренно
2c46-5c59d6655a3eabbc0dac-11d4fded,редко
f6c2-7db88f9c34d3b23a98a5-48051edd,очень редко
3627-f3bacd15abf0b34978d7-79294eb7,очень редко
a74c-4df290395a197293274a-cc8df7b2,редко
b67d-d9b59ce01c64c4e556bb-d0326586,очень редко
3953-e9bd5ab9a892ef2985f1-c3a84445,умеренно
e6b3-0594b674c4d514e6cd54-e28aa9c3,умеренно
60c3-3cfc677eb861fdc78b30-6b637b75,очень редко
3605-f276daeba9599ae26cef-069e364b,редко
f98e-c34c6f3c74302369acc9-90068a54,умеренно
6701-e5da8ed8abc859b350c0-3328b14a,часто
3ce0-c864fb30da745df780f7-1185eaf5,умеренно
337c-24d36909d8e81b477b7f-09830386,редко
2ad7-e1d16738d0d3798b3cae-8c55a6fc,очень редко
57ae-bcbe932c0002bb6dc190-46230a8a,часто
47ff-91ce1d5b4c5188dfca26-510bf0a6,очень часто
778b-eacc99a0e38fdd486a9f-8efef1b7,часто
3ddc-9ee723dd6a2b19650037-201fc1a7,очень редко
767c-b274e3a03aa8ce5a5c09-a899f041,очень часто
a0e7-ed1c4582d38212258b3f-47a8b8ec,умеренно
c67f-f7ebd026193577553530-231c39f2,умеренно
7d7c-a2e659860703d9c9d297-c600106d,редко
dfa7-4f726f23adcdda837d7f-bb232c7b,редко
1320-e1d266f497dbb3884c34-11a6477f,умеренно
95d9-a7a816854e80035cce6f-93f24f9c,часто
ee97-ff0896e5ac593f69b499-b4b44032,умеренно
abe7-9c1ca61a6b1df7ca7030-689de27f,очень редко
de8e-169e4348c3801fa6ce35-6361c8a1,редко
a640-0e5a1a3f6d1cd8d686e8-e6093624,умеренно
c85c-8cf54e5c4851d28e4823-ae6d0311,редко
bee5-1daa77343f416765dbcb-d2188570,умеренно
1c70-b95555c4650853965c65-f5c6f528,часто
3604-a96f8eae5e60fbe42f38-d79aedc5,умеренно
9283-1d86fe85d8b1dd03695a-96c31379,умеренно
59b4-6d3cba240f2be814e13c-3d72d5bf,очень редко
e50d-93413007fac90e2a280c-1bcb088d,очень редко
643e-a50e944de1053fdad3b1-4f42cc4b,редко
f1bf-d6a47d7e6482837593be-ecb73f9a,редко
2d53-75ae938876ab019f140b-21dc8653,очень редко
fbac-8af86e760cede8106a36-4fc0e308,часто
edbf-689321e864be22ef12e5-e46351cd,умеренно
56f9-35de80271e94afc0d36c-73263a9d,очень редко
48c0-1d83e66cbb95df1818c7-8c712f01,часто
ed5c-941f79fcd2f67ba0e1eb-dba1d48b,умеренно
8c3d-f915a05f05bef1692586-7b7d5939,умеренно
e4bc-f6608c7271e50b32391a-a23e3daf,умеренно
d918-c66a86c63c79b64488b2-f14fb7cc,редко
8705-51a37e7638d29f495b21-8cf783d8,часто
0888-66d0ced557872836df8d-9b618a66,умеренно
aaf5-a8202028d125441db927-5791c642,очень редко
ecfd-31eddd9c293607e100c3-998752e6,умеренно
c52e-8c738f94deb3d776b372-dcaa5ac7,очень редко
86a5-e6b16f05dc40accb9d82-af8fe20c,умеренно
ead6-dd1b7941e51a6f417746-7f9d45c6,часто
76f8-d6e6be08ad7bc8627ccc-59f271fc,редко
227e-21cfa8cb264f2e7e2910-e19d7653,часто
8f90-a72f769f8bff062b301e-9f9c28a9,умеренно
3edc-56d5480f2125a77db541-3e5e54f6,очень редко
6e82-75d94d3427a4ed65d87b-9ca3808a,очень редко
5be0-5fcaacce457014197808-035f9f69,умеренно
8d88-5c3305547a08def60c4c-3dd6211f,очень часто
15cd-a152f38e884685d5add1-2fca6775,часто
f518-7e76f51a286a984a04ef-62fa72b6,умеренно
0e9a-5d10f4ae6fba14ece760-61919abf,умеренно
6770-29a2a4d9135c02f1eaec-83bca514,очень редко
d83a-a32dd3b28973b9053c29-eafa08b1,очень редко
665c-7d0135d48991d6b6a99c-ece70964,редко
fa84-36ec0fc765f314a42992-013dda40,умеренно
2e3c-7b6916225d66fcd82e59-374ced90,умеренно
02ad-bc0b1fccbe398b5102ec-80ffc9e0,часто
4ef4-862dabce7782413ab8e5-dd904585,часто
56e3-02b836ac1e3561426f10-f0e35fba,часто
54c4-6457d4c2a1647d50a29b-a2a96322,умеренно
c32a-f9bd8491d4a0fa77c845-96d823ba,редко
6d16-41d0da69bd6ace79358b-3f0a42b2,очень редко
45f3-5ce574be6a479c022962-582e83e8,редко
0bec-ca97d880d860eaff383f-5b33c683,очень редко
dd1c-40e446080c4125c48896-56742d42,редко
1c0d-b257e0fe9feb7366314c-0b63e4bc,очень редко
4e52-909f52d67813c4b368c2-6fff9700,очень часто
5043-2511fac3da6a316c635d-4929f02f,часто
8c1b-31574de953bb21d67b6f-8c1c0dfa,умеренно
2b51-01113d44b519f25cee5e-78a7f92e,часто
e810-ad65f79f5f484c6e31ff-21586dc9,умеренно
a890-155fdd2264ff900adc41-efb81579,редко
b5f8-923db751a71ffeed1b3e-90c6928e,часто
3da7-7f867df5834ec775e631-3f12671d,умеренно
95bd-a82fa9487c4cbe9119fb-c834018e,редко
90e1-01d09f6348e5a5c13be3-b3c5af45,умеренно
4841-27d39602e63dc4fb4481-671894b3,очень редко
d922-45dfd2a315772e33abfb-cb11c966,умеренно
9566-40e132c3e2a65edd6290-fa76d97d,очень редко
589a-974338447e9c4f61fed5-be5341f2,редко
af91-379245bee7267e991209-a7f85037,редко
8591-38f8a10dc79a7b67c4b1-e908ce71,умеренно
154c-2ab7fb20eab76e23e787-c8db79c6,умеренно
018d-b40274cedad2cd01be4d-00de963c,часто
379b-be8dd0c281caa16fd0d8-f19376c2,умеренно
4f76-d4c5870763b6621aedb0-a2fed726,редко
0e45-f6d8411d2b5aa50896a7-5cdb3e5e,умеренно
a8d3-2c63c2076559ade22205-3963303c,очень редко
f1c0-cca28f8678f7ef5b5a10-5f1f26a1,умеренно
2afb-a224e0562c2f6d4859d9-d12f07ec,очень редко
f3ca-3c665f75aaaae8976a18-9dbc60fc,умеренно
ec32-a1236bdbcb55870bef34-e5cb27db,очень редко
2e61-ba9c3814c4e31cb5be80-f2caa3af,редко
a7e2-8c2706719907f48839a4-22d3e513,редко
249b-46d92ff38611a141dfc4-77a9cae5,часто
0300-e28110f21f38cb245946-2cfbab28,очень редко
1695-57d7feea08c6251e6851-980ce324,очень часто
a83f-ecb1aac2cdc2bd42a94e-1ca93c69,редко
8263-1390701db55fb8651909-bd5882ca,очень редко
80a3-c0a34620fa880d9be039-42abd35f,часто
ee42-9a5737d69358848c0f90-d6c8d1b5,очень редко
5db7-f81c5436ff3f34eda8cd-d38121b7,умеренно
c0e7-f4a018ffa3e7905547be-c24fee1e,умеренно
273f-9b95a0e0520b088b28c3-f873fb1e,умеренно
5227-2c330d4a22bf6b7ee94e-f67dbc96,редко
a70f-ce3c1aae1c0a3647e7db-7adfbbac,часто
eb3c-1bd711bd96851f251201-a370bd5c,умеренно
c9c1-a5a22af317d7a43d5c2e-1a7491bd,умеренно
edb7-dc727bd743e15a11228f-eb26c271,очень редко
