ID,дата_открытия,наличие_ипотеки
IDF55096250,2016-06-01,1
IDF55096255,2013-06-01,1
IDF55096266,2017-02-01,1
IDF55096289,2017-06-01,1
IDF55096378,2017-02-01,1
IDF55096440,2018-10-01,1
IDF55096455,2013-05-01,1
IDF55096616,2016-09-01,1
IDF55096677,2016-09-01,1
IDF55096712,2017-07-01,1
IDF55096713,2016-05-01,1
IDF55096761,2017-09-01,1
IDF55096775,2017-08-01,1
IDF55096855,2013-03-01,1
IDF55097043,2014-07-01,1
IDF55097128,2019-01-01,1
IDF55097155,2018-02-01,1
IDF55097203,2014-09-01,1
IDF55097224,2013-06-01,1
IDF55097243,2015-02-01,1
IDF55097280,2016-01-01,1
IDF55097317,2017-10-01,1
IDF55097333,2014-03-01,1
IDF55097350,2019-03-01,1
IDF55097353,2019-10-01,1
IDF55097391,2018-07-01,1
IDF55097427,2018-10-01,1
IDF55097435,2015-02-01,1
IDF55097446,2014-02-01,1
IDF55097454,2019-12-01,1
IDF55097495,2013-08-01,1
IDF55097564,2018-11-01,1
IDF55097728,2013-12-01,1
IDF55097800,2018-11-01,1
IDF55097944,2014-09-01,1
IDF55097969,2015-09-01,1
IDF55097973,2019-03-01,1
IDF55097981,2016-12-01,1
IDF55098051,2013-04-01,1
IDF55098102,2017-03-01,1
IDF55098128,2018-12-01,1
IDF55098135,2018-03-01,1
IDF55098143,2019-01-01,1
IDF55098182,2018-11-01,1
IDF55098188,2014-08-01,1
IDF55098251,2013-05-01,1
IDF55098342,2017-11-01,1
IDF55098351,2017-12-01,1
IDF55098372,2013-10-01,1
IDF55098408,2013-03-01,1
IDF55098412,2018-02-01,1
IDF55098417,2015-04-01,1
IDF55098418,2019-02-01,1
IDF55098419,2017-04-01,1
IDF55098522,2019-06-01,1
IDF55098690,2016-08-01,1
IDF55098826,2014-01-01,1
IDF55098846,2013-03-01,1
IDF55098897,2017-07-01,1
IDF55098942,2013-06-01,1
IDF55099038,2015-08-01,1
IDF55099041,2014-05-01,1
IDF55099052,2014-12-01,1
IDF55099086,2017-08-01,1
IDF55099117,2017-03-01,1
IDF55099121,2014-02-01,1
IDF55099183,2019-03-01,1
IDF55099232,2015-09-01,1
IDF55099240,2018-04-01,1
IDF55099256,2014-12-01,1
IDF55099332,2015-12-01,1
IDF55099369,2014-01-01,1
IDF55099370,2013-12-01,1
IDF55099373,2017-12-01,1
IDF55099445,2013-06-01,1
IDF55099474,2018-07-01,1
IDF55099513,2019-10-01,1
IDF55099559,2015-04-01,1
IDF55099578,2013-09-01,1
IDF55099606,2019-02-01,1
IDF55099689,2016-09-01,1
IDF55099698,2016-04-01,1
IDF55099713,2017-09-01,1
IDF55099792,2015-11-01,1
IDF55099797,2018-08-01,1
IDF55099878,2015-10-01,1
IDF55099922,2019-06-01,1
IDF55100048,2019-01-01,1
IDF55100060,2015-04-01,1
IDF55100128,2014-09-01,1
IDF55100158,2016-06-01,1
IDF55100160,2013-11-01,1
IDF55100178,2016-04-01,1
IDF55100200,2017-10-01,1
IDF55100289,2016-12-01,1
IDF55100348,2013-10-01,1
IDF55100424,2019-08-01,1
IDF55100440,2016-04-01,1
IDF55100457,2013-03-01,1
IDF55100458,2019-06-01,1
IDF55100465,2017-06-01,1
IDF55100476,2014-06-01,1
IDF55100480,2014-08-01,1
IDF55100503,2019-11-01,1
IDF55100560,2016-08-01,1
IDF55100594,2018-05-01,1
IDF55100638,2016-05-01,1
IDF55100724,2015-04-01,1
IDF55100732,2017-09-01,1
IDF55100743,2018-08-01,1
IDF55100773,2017-04-01,1
IDF55100780,2015-08-01,1
IDF55100823,2016-01-01,1
IDF55100826,2016-11-01,1
IDF55100837,2015-04-01,1
IDF55101025,2018-04-01,1
IDF55101052,2019-06-01,1
IDF55101064,2015-05-01,1
IDF55101072,2018-02-01,1
IDF55101200,2014-04-01,1
IDF55101220,2015-05-01,1
IDF55101300,2017-12-01,1
IDF55101310,2018-07-01,1
IDF55101322,2019-03-01,1
IDF55101402,2013-06-01,1
IDF55101505,2018-11-01,1
IDF55101509,2013-07-01,1
IDF55101510,2014-02-01,1
IDF55101658,2013-01-01,1
IDF55101682,2015-05-01,1
IDF55101710,2019-05-01,1
IDF55101728,2017-11-01,1
IDF55101750,2016-10-01,1
IDF55101770,2014-07-01,1
IDF55101775,2018-08-01,1
IDF55101848,2016-08-01,1
IDF55101939,2013-01-01,1
IDF55101950,2019-11-01,1
IDF55101955,2016-09-01,1
IDF55101956,2019-10-01,1
IDF55101964,2018-04-01,1
IDF55102043,2016-08-01,1
IDF55102081,2016-06-01,1
IDF55102144,2015-02-01,1
IDF55102234,2019-08-01,1
IDF55102269,2014-05-01,1
IDF55102282,2013-01-01,1
IDF55102321,2019-04-01,1
IDF55102372,2013-02-01,1
IDF55102385,2013-02-01,1
IDF55102424,2019-04-01,1
IDF55102455,2017-11-01,1
IDF55102503,2015-05-01,1
IDF55102518,2013-08-01,1
IDF55102542,2013-05-01,1
IDF55102660,2013-05-01,1
IDF55102663,2017-12-01,1
IDF55102690,2018-02-01,1
IDF55102704,2018-01-01,1
IDF55102721,2018-03-01,1
IDF55102729,2018-07-01,1
IDF55102801,2017-04-01,1
IDF55102818,2018-10-01,1
IDF55102996,2019-07-01,1
IDF55103031,2014-03-01,1
IDF55103070,2014-08-01,1
IDF55103207,2017-09-01,1
IDF55103224,2014-03-01,1
IDF55103253,2014-07-01,1
IDF55103351,2016-06-01,1
IDF55103399,2018-08-01,1
IDF55103408,2016-08-01,1
IDF55103427,2014-02-01,1
IDF55103453,2013-01-01,1
IDF55103536,2016-06-01,1
IDF55103567,2015-11-01,1
IDF55103742,2018-10-01,1
IDF55103876,2017-07-01,1
IDF55103913,2018-09-01,1
IDF55103919,2018-12-01,1
IDF55103922,2014-04-01,1
IDF55103992,2013-04-01,1
IDF55104050,2014-01-01,1
IDF55104112,2019-03-01,1
IDF55104119,2016-11-01,1
IDF55104126,2019-03-01,1
IDF55104131,2015-12-01,1
IDF55104220,2015-03-01,1
IDF55104301,2017-03-01,1
IDF55104383,2018-06-01,1
IDF55104385,2016-11-01,1
IDF55104508,2018-07-01,1
IDF55104554,2019-09-01,1
IDF55104563,2019-04-01,1
IDF55104574,2014-03-01,1
IDF55104657,2015-08-01,1
IDF55104672,2016-08-01,1
IDF55104682,2018-08-01,1
IDF55104695,2019-12-01,1
IDF55104755,2014-09-01,1
IDF55104897,2014-10-01,1
IDF55105064,2016-06-01,1
IDF55105124,2019-12-01,1
IDF55105176,2019-03-01,1
IDF55105327,2019-08-01,1
IDF55105368,2013-01-01,1
IDF55105411,2015-10-01,1
IDF55105432,2014-10-01,1
IDF55105447,2014-02-01,1
IDF55105604,2019-12-01,1
IDF55105632,2018-12-01,1
IDF55105668,2019-10-01,1
IDF55105683,2014-08-01,1
IDF55105712,2019-05-01,1
IDF55105753,2014-02-01,1
IDF55105802,2016-01-01,1
IDF55105896,2017-10-01,1
IDF55105942,2014-04-01,1
IDF55105947,2018-06-01,1
IDF55105948,2018-12-01,1
IDF55105976,2013-07-01,1
IDF55106007,2017-09-01,1
IDF55106040,2017-12-01,1
IDF55106066,2019-05-01,1
IDF55106075,2019-02-01,1
IDF55106097,2014-08-01,1
IDF55106128,2019-08-01,1
IDF55106148,2019-09-01,1
IDF55106175,2013-09-01,1
IDF55106184,2018-10-01,1
IDF55106273,2013-01-01,1
IDF55106276,2013-03-01,1
IDF55106286,2019-02-01,1
IDF55106329,2014-10-01,1
IDF55106368,2014-02-01,1
IDF55106412,2014-05-01,1
IDF55106428,2019-09-01,1
IDF55106471,2013-05-01,1
IDF55106552,2015-01-01,1
IDF55106555,2013-08-01,1
IDF55106579,2016-05-01,1
IDF55106702,2014-05-01,1
IDF55106711,2018-07-01,1
IDF55106735,2018-06-01,1
IDF55106764,2019-02-01,1
IDF55106782,2013-08-01,1
IDF55106790,2015-02-01,1
IDF55106810,2015-02-01,1
IDF55106817,2014-06-01,1
IDF55106833,2016-11-01,1
IDF55106844,2019-08-01,1
IDF55106845,2016-09-01,1
IDF55106858,2014-03-01,1
IDF55106904,2013-10-01,1
IDF55106980,2014-08-01,1
IDF55107058,2013-12-01,1
IDF55107061,2015-07-01,1
IDF55107093,2019-04-01,1
IDF55107213,2013-01-01,1
IDF55107255,2014-09-01,1
IDF55107256,2019-04-01,1
IDF55107277,2016-06-01,1
IDF55107300,2017-08-01,1
IDF55107389,2019-04-01,1
IDF55107406,2019-12-01,1
IDF55107489,2014-01-01,1
IDF55107523,2016-04-01,1
IDF55107561,2014-02-01,1
IDF55107565,2017-01-01,1
IDF55107608,2017-07-01,1
IDF55107634,2015-01-01,1
IDF55107650,2016-08-01,1
IDF55107652,2015-07-01,1
IDF55107685,2017-01-01,1
IDF55107739,2018-01-01,1
IDF55107893,2013-04-01,1
IDF55107918,2017-07-01,1
IDF55107934,2018-04-01,1
IDF55107937,2016-04-01,1
IDF55107945,2019-12-01,1
IDF55107955,2015-11-01,1
IDF55108083,2016-05-01,1
IDF55108146,2018-12-01,1
IDF55108265,2018-07-01,1
IDF55108268,2014-05-01,1
IDF55108285,2015-07-01,1
IDF55108292,2016-08-01,1
IDF55108386,2017-11-01,1
IDF55108389,2018-11-01,1
IDF55108390,2017-07-01,1
IDF55108411,2015-07-01,1
IDF55108441,2014-07-01,1
IDF55108461,2016-02-01,1
IDF55108526,2013-10-01,1
IDF55108571,2019-04-01,1
IDF55108677,2017-07-01,1
IDF55108698,2019-10-01,1
IDF55108764,2018-05-01,1
IDF55108856,2018-05-01,1
IDF55108904,2016-02-01,1
IDF55109007,2017-01-01,1
IDF55109052,2017-08-01,1
IDF55109069,2013-07-01,1
IDF55109104,2013-07-01,1
IDF55109143,2015-06-01,1
IDF55109153,2015-09-01,1
IDF55109177,2017-11-01,1
IDF55109186,2013-02-01,1
IDF55109217,2019-12-01,1
IDF55109250,2017-05-01,1
IDF55109320,2016-11-01,1
IDF55109323,2017-05-01,1
IDF55109345,2015-07-01,1
IDF55109356,2019-09-01,1
IDF55109399,2018-03-01,1
IDF55109459,2014-11-01,1
IDF55109513,2017-04-01,1
IDF55109547,2017-07-01,1
IDF55109578,2019-02-01,1
IDF55109606,2016-07-01,1
IDF55109628,2019-12-01,1
IDF55109699,2015-07-01,1
IDF55109725,2017-06-01,1
IDF55109762,2013-06-01,1
IDF55109796,2018-08-01,1
IDF55109825,2016-05-01,1
IDF55109849,2018-08-01,1
IDF55109984,2014-12-01,1
IDF55110042,2015-12-01,1
IDF55110051,2014-02-01,1
IDF55110172,2014-10-01,1
IDF55110178,2015-04-01,1
IDF55110180,2014-11-01,1
IDF55110183,2015-07-01,1
IDF55110196,2019-11-01,1
IDF55110208,2014-02-01,1
IDF55110231,2016-09-01,1
IDF55110238,2017-12-01,1
IDF55110261,2019-02-01,1
IDF55110357,2014-05-01,1
IDF55110473,2019-09-01,1
IDF55110487,2015-04-01,1
IDF55110519,2013-07-01,1
IDF55110557,2015-04-01,1
IDF55110577,2016-07-01,1
IDF55110605,2013-09-01,1
IDF55110645,2014-10-01,1
IDF55110660,2017-10-01,1
IDF55110736,2013-07-01,1
IDF55110765,2018-04-01,1
IDF55110778,2013-04-01,1
IDF55110788,2013-05-01,1
IDF55110800,2014-08-01,1
IDF55110818,2016-07-01,1
IDF55110833,2016-09-01,1
IDF55110861,2018-08-01,1
IDF55110900,2014-07-01,1
IDF55110952,2019-01-01,1
IDF55110963,2015-02-01,1
IDF55110964,2015-05-01,1
IDF55110990,2019-10-01,1
IDF55110991,2014-09-01,1
IDF55111060,2018-02-01,1
IDF55111084,2013-07-01,1
IDF55111094,2014-02-01,1
IDF55111188,2017-11-01,1
IDF55111266,2018-05-01,1
IDF55111316,2015-06-01,1
IDF55111377,2014-06-01,1
IDF55111424,2015-04-01,1
IDF55111448,2013-08-01,1
IDF55111451,2014-10-01,1
IDF55111540,2016-06-01,1
IDF55111635,2017-07-01,1
IDF55111658,2018-06-01,1
IDF55111664,2014-04-01,1
IDF55111670,2017-10-01,1
IDF55111737,2015-08-01,1
IDF55111772,2013-08-01,1
IDF55111806,2014-02-01,1
IDF55111827,2018-05-01,1
IDF55111885,2015-11-01,1
IDF55112069,2018-10-01,1
IDF55112092,2014-07-01,1
IDF55112122,2015-11-01,1
IDF55112157,2018-01-01,1
IDF55112163,2019-12-01,1
IDF55112202,2014-11-01,1
IDF55112234,2019-09-01,1
IDF55112238,2016-02-01,1
IDF55112294,2017-01-01,1
IDF55112315,2017-05-01,1
IDF55112334,2016-09-01,1
IDF55112361,2015-10-01,1
IDF55112396,2019-01-01,1
IDF55112466,2015-08-01,1
IDF55112512,2013-06-01,1
IDF55112544,2017-08-01,1
IDF55112590,2019-05-01,1
IDF55112606,2013-04-01,1
IDF55112704,2013-06-01,1
IDF55112715,2017-01-01,1
IDF55112725,2014-05-01,1
IDF55112765,2017-02-01,1
IDF55112805,2018-12-01,1
IDF55112839,2018-08-01,1
IDF55112860,2014-01-01,1
IDF55112914,2014-12-01,1
IDF55112936,2016-06-01,1
IDF55112939,2018-06-01,1
IDF55112994,2013-07-01,1
IDF55113034,2018-01-01,1
IDF55113037,2013-07-01,1
IDF55113041,2016-12-01,1
IDF55113043,2015-09-01,1
IDF55113053,2019-03-01,1
IDF55113065,2013-08-01,1
IDF55113138,2014-04-01,1
IDF55113150,2013-10-01,1
IDF55113197,2015-03-01,1
IDF55113229,2018-07-01,1
IDF55113236,2018-01-01,1
IDF55113238,2017-04-01,1
IDF55113264,2015-09-01,1
IDF55113274,2018-09-01,1
IDF55113326,2015-06-01,1
IDF55113358,2016-03-01,1
IDF55113444,2017-02-01,1
IDF55113478,2018-09-01,1
IDF55113577,2017-02-01,1
IDF55113661,2013-09-01,1
IDF55113705,2019-09-01,1
IDF55113719,2018-10-01,1
IDF55113755,2016-07-01,1
IDF55113763,2015-01-01,1
IDF55113774,2016-02-01,1
IDF55113788,2013-06-01,1
IDF55113858,2014-04-01,1
IDF55113871,2019-09-01,1
IDF55113876,2016-03-01,1
IDF55113919,2014-02-01,1
IDF55113991,2015-01-01,1
IDF55114006,2015-02-01,1
IDF55114011,2018-06-01,1
IDF55114026,2013-02-01,1
IDF55114075,2014-12-01,1
IDF55114111,2019-06-01,1
IDF55114120,2015-03-01,1
IDF55114125,2013-08-01,1
IDF55114167,2018-04-01,1
IDF55114247,2018-11-01,1
IDF55114312,2017-09-01,1
IDF55114339,2018-12-01,1
IDF55114354,2019-10-01,1
IDF55114359,2016-07-01,1
IDF55114364,2018-05-01,1
IDF55114397,2015-05-01,1
IDF55114400,2014-05-01,1
IDF55114458,2014-03-01,1
IDF55114469,2015-02-01,1
IDF55114534,2015-03-01,1
IDF55114535,2019-01-01,1
IDF55114695,2016-02-01,1
IDF55114721,2019-11-01,1
IDF55114774,2015-02-01,1
IDF55114789,2014-03-01,1
IDF55114821,2016-11-01,1
IDF55114896,2014-09-01,1
IDF55114944,2015-05-01,1
IDF55114965,2015-02-01,1
IDF55114966,2016-01-01,1
IDF55114984,2017-12-01,1
IDF55114993,2017-04-01,1
IDF55115009,2016-08-01,1
IDF55115158,2015-02-01,1
IDF55115219,2017-05-01,1
IDF55115301,2014-08-01,1
IDF55115357,2015-04-01,1
IDF55115363,2013-02-01,1
IDF55115400,2015-05-01,1
IDF55115414,2017-05-01,1
IDF55115421,2018-07-01,1
IDF55115422,2016-10-01,1
IDF55115431,2013-05-01,1
IDF55115436,2016-09-01,1
IDF55115575,2019-06-01,1
IDF55115607,2019-09-01,1
IDF55115626,2015-03-01,1
IDF55115698,2013-09-01,1
IDF55115714,2014-05-01,1
IDF55115729,2018-07-01,1
IDF55115744,2014-10-01,1
IDF55115748,2013-12-01,1
IDF55115751,2018-04-01,1
IDF55115802,2017-06-01,1
IDF55115896,2013-01-01,1
IDF55115934,2016-11-01,1
IDF55115986,2019-09-01,1
IDF55115995,2014-01-01,1
IDF55116028,2013-04-01,1
IDF55116107,2015-03-01,1
IDF55116119,2014-09-01,1
IDF55116148,2016-02-01,1
IDF55116164,2017-03-01,1
IDF55116168,2014-05-01,1
IDF55116223,2016-11-01,1
IDF55116289,2015-10-01,1
IDF55116298,2018-08-01,1
IDF55116300,2014-04-01,1
IDF55116303,2017-08-01,1
IDF55116318,2013-05-01,1
IDF55116336,2016-10-01,1
IDF55116339,2017-07-01,1
IDF55116347,2018-02-01,1
IDF55116390,2019-08-01,1
IDF55116447,2017-08-01,1
IDF55116455,2016-01-01,1
IDF55116470,2016-12-01,1
IDF55116482,2014-07-01,1
IDF55116499,2016-05-01,1
IDF55116515,2017-02-01,1
IDF55116575,2017-08-01,1
IDF55116669,2019-09-01,1
IDF55116737,2016-03-01,1
IDF55116820,2015-03-01,1
IDF55116857,2016-08-01,1
IDF55116890,2016-03-01,1
IDF55116892,2013-05-01,1
IDF55116926,2017-03-01,1
IDF55116983,2016-05-01,1
IDF55117059,2016-12-01,1
IDF55117128,2018-09-01,1
IDF55117129,2019-07-01,1
IDF55117200,2015-12-01,1
IDF55117311,2018-04-01,1
IDF55117371,2014-06-01,1
IDF55117383,2018-11-01,1
IDF55117387,2017-11-01,1
IDF55117398,2016-06-01,1
IDF55117401,2015-05-01,1
IDF55117499,2015-06-01,1
IDF55117546,2016-08-01,1
IDF55117574,2018-12-01,1
IDF55117627,2014-12-01,1
IDF55117630,2019-06-01,1
IDF55117725,2013-02-01,1
IDF55117769,2017-09-01,1
IDF55117829,2015-02-01,1
IDF55117896,2019-01-01,1
IDF55117903,2014-04-01,1
IDF55117946,2013-05-01,1
IDF55117948,2016-01-01,1
IDF55118029,2013-11-01,1
IDF55118044,2015-08-01,1
IDF55118058,2018-06-01,1
IDF55118116,2019-02-01,1
IDF55118273,2019-06-01,1
IDF55118303,2016-04-01,1
IDF55118434,2016-02-01,1
IDF55118503,2019-12-01,1
IDF55118672,2014-12-01,1
IDF55118685,2013-03-01,1
IDF55118700,2019-02-01,1
IDF55118713,2015-07-01,1
IDF55118783,2016-12-01,1
IDF55118872,2018-08-01,1
IDF55118922,2017-03-01,1
IDF55118947,2018-12-01,1
IDF55118960,2017-05-01,1
IDF55119009,2017-03-01,1
IDF55119070,2015-12-01,1
IDF55119074,2019-10-01,1
IDF55119105,2017-05-01,1
IDF55119118,2017-09-01,1
IDF55119240,2014-07-01,1
IDF55119374,2013-07-01,1
IDF55119388,2017-09-01,1
IDF55119391,2018-08-01,1
IDF55119392,2018-03-01,1
IDF55119439,2018-01-01,1
IDF55119452,2014-02-01,1
IDF55119480,2016-10-01,1
IDF55119518,2019-09-01,1
IDF55119595,2014-11-01,1
IDF55119711,2015-09-01,1
IDF55119771,2018-08-01,1
IDF55119777,2018-10-01,1
IDF55119778,2013-07-01,1
IDF55119792,2017-12-01,1
IDF55119803,2017-03-01,1
IDF55119851,2013-03-01,1
IDF55119860,2016-05-01,1
IDF55119943,2018-06-01,1
IDF55119996,2015-03-01,1
IDF55120028,2018-12-01,1
IDF55120032,2018-11-01,1
IDF55120054,2017-04-01,1
IDF55120121,2017-08-01,1
IDF55120125,2018-10-01,1
IDF55120231,2016-09-01,1
IDF55120322,2016-04-01,1
IDF55120328,2019-08-01,1
IDF55120372,2015-04-01,1
IDF55120401,2016-02-01,1
IDF55120416,2016-10-01,1
IDF55120475,2017-02-01,1
IDF55120509,2014-01-01,1
IDF55120544,2013-10-01,1
IDF55120609,2013-01-01,1
IDF55120631,2015-12-01,1
IDF55120746,2014-01-01,1
IDF55120791,2014-02-01,1
IDF55120905,2018-12-01,1
IDF55120913,2016-08-01,1
IDF55120931,2014-07-01,1
IDF55120934,2018-09-01,1
IDF55120959,2014-06-01,1
IDF55120961,2014-12-01,1
IDF55120980,2014-05-01,1
IDF55121006,2017-07-01,1
IDF55121074,2019-04-01,1
IDF55121088,2018-07-01,1
IDF55121377,2016-06-01,1
IDF55121382,2014-11-01,1
IDF55121395,2013-11-01,1
IDF55121484,2016-12-01,1
IDF55121502,2019-06-01,1
IDF55121562,2015-08-01,1
IDF55121578,2017-07-01,1
IDF55121745,2018-02-01,1
IDF55121773,2014-09-01,1
IDF55121776,2016-02-01,1
IDF55121894,2019-07-01,1
IDF55122141,2017-03-01,1
IDF55122230,2017-08-01,1
IDF55122252,2019-04-01,1
IDF55122318,2016-02-01,1
IDF55122388,2015-06-01,1
IDF55122445,2014-11-01,1
IDF55122447,2019-12-01,1
IDF55122451,2014-05-01,1
IDF55122471,2019-02-01,1
IDF55122535,2017-01-01,1
IDF55122600,2017-12-01,1
IDF55122620,2015-06-01,1
IDF55122630,2017-06-01,1
IDF55122657,2017-09-01,1
IDF55122730,2015-04-01,1
IDF55122759,2014-11-01,1
IDF55122883,2017-03-01,1
IDF55122884,2019-11-01,1
IDF55122898,2014-03-01,1
IDF55122936,2017-07-01,1
IDF55123029,2017-10-01,1
IDF55123031,2019-07-01,1
IDF55123070,2014-09-01,1
IDF55123114,2014-09-01,1
IDF55123147,2013-11-01,1
IDF55123173,2013-03-01,1
IDF55123277,2017-05-01,1
IDF55123280,2018-09-01,1
IDF55123312,2013-07-01,1
IDF55123364,2016-01-01,1
IDF55123535,2016-05-01,1
IDF55123551,2019-06-01,1
IDF55123664,2014-02-01,1
IDF55123781,2013-10-01,1
IDF55123802,2013-09-01,1
IDF55123822,2014-01-01,1
IDF55123843,2014-01-01,1
IDF55123882,2014-01-01,1
IDF55123885,2017-03-01,1
IDF55123955,2016-07-01,1
IDF55124074,2013-10-01,1
IDF55124079,2013-02-01,1
IDF55124137,2013-03-01,1
IDF55124141,2017-09-01,1
IDF55124155,2016-11-01,1
IDF55124201,2014-08-01,1
IDF55124205,2016-02-01,1
IDF55124217,2014-09-01,1
IDF55124231,2014-12-01,1
IDF55124288,2013-08-01,1
IDF55124327,2019-06-01,1
IDF55124355,2018-09-01,1
IDF55124399,2017-11-01,1
IDF55124408,2014-09-01,1
IDF55124435,2019-01-01,1
IDF55124519,2017-02-01,1
IDF55124525,2016-02-01,1
IDF55124607,2015-02-01,1
IDF55124668,2017-08-01,1
IDF55124678,2019-02-01,1
IDF55124682,2017-11-01,1
IDF55124715,2015-10-01,1
IDF55124730,2013-10-01,1
IDF55124740,2016-05-01,1
IDF55124771,2013-11-01,1
IDF55124784,2014-11-01,1
IDF55124793,2016-01-01,1
IDF55124801,2014-10-01,1
IDF55124834,2014-08-01,1
IDF55124872,2015-11-01,1
IDF55124890,2015-05-01,1
IDF55124914,2015-03-01,1
IDF55125211,2017-06-01,1
IDF55125241,2014-10-01,1
IDF55125322,2016-11-01,1
IDF55125399,2013-03-01,1
IDF55125422,2017-06-01,1
IDF55125435,2013-08-01,1
IDF55125439,2019-08-01,1
IDF55125441,2016-06-01,1
IDF55125465,2019-02-01,1
IDF55125531,2018-06-01,1
IDF55125542,2018-08-01,1
IDF55125557,2019-02-01,1
IDF55125653,2018-11-01,1
IDF55125659,2013-07-01,1
IDF55125665,2017-09-01,1
IDF55125683,2017-06-01,1
IDF55125689,2018-10-01,1
IDF55125692,2013-10-01,1
IDF55125739,2013-06-01,1
IDF55125836,2016-05-01,1
IDF55125840,2016-06-01,1
IDF55125848,2016-09-01,1
IDF55125863,2017-12-01,1
IDF55125917,2014-10-01,1
IDF55125921,2014-07-01,1
IDF55125975,2014-02-01,1
IDF55125992,2013-03-01,1
IDF55126012,2018-03-01,1
IDF55126070,2019-07-01,1
IDF55126085,2018-12-01,1
IDF55126090,2013-03-01,1
IDF55126100,2016-02-01,1
IDF55126125,2018-05-01,1
IDF55126163,2019-01-01,1
IDF55126176,2019-02-01,1
IDF55126223,2016-11-01,1
IDF55126240,2013-08-01,1
IDF55126249,2018-09-01,1
IDF55126270,2014-02-01,1
IDF55126342,2019-10-01,1
IDF55126378,2017-07-01,1
IDF55126396,2016-05-01,1
IDF55126415,2015-03-01,1
IDF55126483,2018-12-01,1
IDF55126514,2016-07-01,1
IDF55126555,2014-05-01,1
IDF55126600,2013-01-01,1
IDF55126615,2019-03-01,1
IDF55126671,2016-03-01,1
IDF55126689,2014-08-01,1
IDF55126736,2016-01-01,1
IDF55126745,2018-12-01,1
IDF55126760,2016-10-01,1
IDF55126837,2014-11-01,1
IDF55126839,2014-09-01,1
IDF55126899,2017-06-01,1
IDF55126921,2017-07-01,1
IDF55126954,2015-12-01,1
IDF55126987,2019-05-01,1
IDF55127023,2019-05-01,1
IDF55127062,2014-04-01,1
IDF55127088,2019-10-01,1
IDF55127264,2018-03-01,1
IDF55127357,2017-03-01,1
IDF55127417,2017-01-01,1
IDF55127425,2017-09-01,1
IDF55127653,2017-06-01,1
IDF55127670,2018-01-01,1
IDF55127712,2014-06-01,1
IDF55127725,2018-05-01,1
IDF55127931,2019-10-01,1
IDF55127971,2015-02-01,1
IDF55128055,2015-11-01,1
IDF55128059,2013-07-01,1
IDF55128100,2016-06-01,1
IDF55128121,2018-05-01,1
IDF55128152,2018-09-01,1
IDF55128179,2017-08-01,1
IDF55128185,2013-01-01,1
IDF55128192,2017-06-01,1
IDF55128209,2015-08-01,1
IDF55128272,2015-01-01,1
IDF55128342,2016-08-01,1
IDF55128352,2014-12-01,1
IDF55128359,2018-05-01,1
IDF55128412,2014-08-01,1
IDF55128616,2019-08-01,1
IDF55128640,2018-01-01,1
IDF55128675,2019-12-01,1
IDF55128682,2018-03-01,1
IDF55128689,2016-01-01,1
IDF55128700,2013-02-01,1
IDF55128739,2019-11-01,1
IDF55128793,2017-01-01,1
IDF55128796,2015-02-01,1
IDF55128799,2013-08-01,1
IDF55128818,2014-08-01,1
IDF55128836,2018-10-01,1
IDF55128886,2018-11-01,1
IDF55128940,2017-11-01,1
IDF55128976,2017-02-01,1
IDF55129015,2018-04-01,1
IDF55129039,2018-03-01,1
IDF55129052,2017-02-01,1
IDF55129110,2019-01-01,1
IDF55129167,2018-02-01,1
IDF55129176,2014-02-01,1
IDF55129222,2017-05-01,1
IDF55129225,2018-12-01,1
IDF55129235,2017-10-01,1
IDF55129238,2019-05-01,1
IDF55129243,2013-08-01,1
IDF55129358,2018-12-01,1
IDF55129427,2016-02-01,1
IDF55129456,2018-07-01,1
IDF55129569,2014-10-01,1
IDF55129584,2019-12-01,1
IDF55129622,2013-01-01,1
IDF55129777,2017-12-01,1
IDF55129867,2014-04-01,1
IDF55129933,2017-10-01,1
IDF55129951,2018-04-01,1
IDF55129961,2014-11-01,1
IDF55130006,2015-12-01,1
IDF55130040,2014-07-01,1
IDF55130054,2013-06-01,1
IDF55130080,2013-07-01,1
IDF55130150,2013-11-01,1
IDF55130236,2014-07-01,1
IDF55130244,2018-05-01,1
IDF55130298,2014-04-01,1
IDF55130299,2013-06-01,1
IDF55130301,2016-04-01,1
IDF55130358,2016-08-01,1
IDF55130372,2019-11-01,1
IDF55130405,2014-04-01,1
IDF55130407,2016-02-01,1
IDF55130425,2016-10-01,1
IDF55130433,2016-10-01,1
IDF55130467,2016-02-01,1
IDF55130478,2019-06-01,1
IDF55130490,2017-04-01,1
IDF55130500,2016-01-01,1
IDF55130575,2014-08-01,1
IDF55130598,2019-04-01,1
IDF55130629,2017-03-01,1
IDF55130662,2018-12-01,1
IDF55130685,2013-11-01,1
IDF55130709,2019-10-01,1
IDF55130715,2016-07-01,1
IDF55130741,2014-05-01,1
IDF55130763,2017-05-01,1
IDF55130788,2013-07-01,1
IDF55130847,2014-01-01,1
IDF55130965,2017-12-01,1
IDF55130992,2013-01-01,1
IDF55131088,2018-07-01,1
IDF55131090,2016-01-01,1
IDF55131149,2016-10-01,1
IDF55131166,2018-01-01,1
IDF55131203,2017-06-01,1
IDF55131257,2013-06-01,1
IDF55131324,2014-08-01,1
IDF55131347,2019-06-01,1
IDF55131389,2019-02-01,1
IDF55131399,2014-10-01,1
IDF55131417,2017-04-01,1
IDF55131440,2016-04-01,1
