ID,date,кредитный_рейтинг
IDF55086004,2017-11-01,571
IDF55086004,2017-12-01,565
IDF55086004,2018-01-01,584
IDF55086004,2018-02-01,576
IDF55086004,2018-03-01,586
IDF55086004,2018-04-01,588
IDF55086004,2018-05-01,586
IDF55086004,2018-06-01,588
IDF55086004,2018-07-01,578
IDF55086004,2018-08-01,572
IDF55086004,2018-09-01,573
IDF55086004,2018-10-01,560
IDF55086004,2018-11-01,553
IDF55086004,2018-12-01,554
IDF55086004,2019-01-01,569
IDF55086004,2019-02-01,560
IDF55086004,2019-03-01,570
IDF55086004,2019-04-01,580
IDF55086004,2019-05-01,571
IDF55086004,2019-06-01,568
IDF55086004,2019-07-01,573
IDF55086004,2019-08-01,567
IDF55086004,2019-09-01,577
IDF55086004,2019-10-01,572
IDF55086004,2019-11-01,561
IDF55086004,2019-12-01,559
IDF55023756,2017-07-01,659
IDF55023756,2017-08-01,658
IDF55023756,2017-09-01,660
IDF55023756,2017-10-01,655
IDF55023756,2017-11-01,651
IDF55023756,2017-12-01,665
IDF55023756,2018-01-01,659
IDF55023756,2018-02-01,651
IDF55023756,2018-03-01,638
IDF55023756,2018-04-01,625
IDF55023756,2018-05-01,621
IDF55023756,2018-06-01,618
IDF55023756,2018-07-01,642
IDF55023756,2018-08-01,639
IDF55023756,2018-09-01,652
IDF55023756,2018-10-01,627
IDF55023756,2018-11-01,599
IDF55023756,2018-12-01,578
IDF55023756,2019-01-01,578
IDF55023756,2019-02-01,574
IDF55023756,2019-03-01,573
IDF55023756,2019-04-01,597
IDF55023756,2019-05-01,596
IDF55023756,2019-06-01,588
IDF55023756,2019-07-01,587
IDF55023756,2019-08-01,573
IDF55023756,2019-09-01,563
IDF55023756,2019-10-01,564
IDF55023756,2019-11-01,576
IDF55023756,2019-12-01,583
IDF54946682,2013-02-01,639
IDF54946682,2013-03-01,639
IDF54946682,2013-04-01,632
IDF54946682,2013-05-01,624
IDF54946682,2013-06-01,604
IDF54946682,2013-07-01,605
IDF54946682,2013-08-01,608
IDF54946682,2013-09-01,614
IDF54946682,2013-10-01,624
IDF54946682,2013-11-01,615
IDF54946682,2013-12-01,604
IDF54946682,2014-01-01,602
IDF54946682,2014-02-01,590
IDF54946682,2014-03-01,565
IDF54946682,2014-04-01,546
IDF54946682,2014-05-01,531
IDF54946682,2014-06-01,523
IDF54946682,2014-07-01,518
IDF54946682,2014-08-01,505
IDF54946682,2014-09-01,505
IDF54946682,2014-10-01,506
IDF54946682,2014-11-01,512
IDF54946682,2014-12-01,524
IDF54946682,2015-01-01,533
IDF54946682,2015-02-01,528
IDF54946682,2015-03-01,521
IDF54946682,2015-04-01,504
IDF54946682,2015-05-01,501
IDF54946682,2015-06-01,493
IDF54946682,2015-07-01,509
IDF54946682,2015-08-01,515
IDF54946682,2015-09-01,512
IDF54946682,2015-10-01,501
IDF54946682,2015-11-01,491
IDF54946682,2015-12-01,503
IDF54946682,2016-01-01,516
IDF54946682,2016-02-01,542
IDF54946682,2016-03-01,540
IDF54946682,2016-04-01,541
IDF54946682,2016-05-01,518
IDF54946682,2016-06-01,517
IDF54946682,2016-07-01,514
IDF54946682,2016-08-01,521
IDF54946682,2016-09-01,511
IDF54946682,2016-10-01,524
IDF54946682,2016-11-01,526
IDF54946682,2016-12-01,528
IDF54946682,2017-01-01,528
IDF54946682,2017-02-01,529
IDF54946682,2017-03-01,539
IDF54946682,2017-04-01,514
IDF54946682,2017-05-01,521
IDF54946682,2017-06-01,528
IDF54946682,2017-07-01,525
IDF54946682,2017-08-01,536
IDF54946682,2017-09-01,529
IDF54946682,2017-10-01,542
IDF54946682,2017-11-01,535
IDF54946682,2017-12-01,528
IDF54946682,2018-01-01,519
IDF54946682,2018-02-01,546
IDF54946682,2018-03-01,517
IDF54946682,2018-04-01,516
IDF54946682,2018-05-01,517
IDF54946682,2018-06-01,527
IDF54946682,2018-07-01,533
IDF54946682,2018-08-01,516
IDF54946682,2018-09-01,516
IDF54946682,2018-10-01,518
IDF54946682,2018-11-01,525
IDF54946682,2018-12-01,520
IDF54946682,2019-01-01,511
IDF54946682,2019-02-01,517
IDF54946682,2019-03-01,530
IDF54946682,2019-04-01,523
IDF54946682,2019-05-01,514
IDF54946682,2019-06-01,515
IDF54946682,2019-07-01,515
IDF54946682,2019-08-01,521
IDF54946682,2019-09-01,520
IDF54946682,2019-10-01,525
IDF54946682,2019-11-01,513
IDF54946682,2019-12-01,520
IDF55040977,2019-05-01,615
IDF55040977,2019-06-01,595
IDF55040977,2019-07-01,595
IDF55040977,2019-08-01,608
IDF55040977,2019-09-01,608
IDF55040977,2019-10-01,582
IDF55040977,2019-11-01,582
IDF55040977,2019-12-01,554
IDF55059356,2018-04-01,625
IDF55059356,2018-05-01,647
IDF55059356,2018-06-01,636
IDF55059356,2018-07-01,644
IDF55059356,2018-08-01,633
IDF55059356,2018-09-01,605
IDF55059356,2018-10-01,615
IDF55059356,2018-11-01,604
IDF55059356,2018-12-01,609
IDF55059356,2019-01-01,588
IDF55059356,2019-02-01,587
IDF55059356,2019-03-01,566
IDF55059356,2019-04-01,562
IDF55059356,2019-05-01,546
IDF55059356,2019-06-01,558
IDF55059356,2019-07-01,571
IDF55059356,2019-08-01,562
IDF55059356,2019-09-01,552
IDF55059356,2019-10-01,544
IDF55059356,2019-11-01,557
IDF55059356,2019-12-01,560
IDF55017277,2014-10-01,557
IDF55017277,2014-11-01,582
IDF55017277,2014-12-01,594
IDF55017277,2015-01-01,597
IDF55017277,2015-02-01,603
IDF55017277,2015-03-01,617
IDF55017277,2015-04-01,634
IDF55017277,2015-05-01,631
IDF55017277,2015-06-01,622
IDF55017277,2015-07-01,632
IDF55017277,2015-08-01,620
IDF55017277,2015-09-01,621
IDF55017277,2015-10-01,605
IDF55017277,2015-11-01,608
IDF55017277,2015-12-01,597
IDF55017277,2016-01-01,614
IDF55017277,2016-02-01,623
IDF55017277,2016-03-01,607
IDF55017277,2016-04-01,592
IDF55017277,2016-05-01,576
IDF55017277,2016-06-01,579
IDF55017277,2016-07-01,552
IDF55017277,2016-08-01,534
IDF55017277,2016-09-01,539
IDF55017277,2016-10-01,531
IDF55017277,2016-11-01,521
IDF55017277,2016-12-01,515
IDF55017277,2017-01-01,509
IDF55017277,2017-02-01,509
IDF55017277,2017-03-01,521
IDF55017277,2017-04-01,531
IDF55017277,2017-05-01,516
IDF55017277,2017-06-01,519
IDF55017277,2017-07-01,519
IDF55017277,2017-08-01,516
IDF55017277,2017-09-01,512
IDF55017277,2017-10-01,520
IDF55017277,2017-11-01,526
IDF55017277,2017-12-01,512
IDF55017277,2018-01-01,517
IDF55017277,2018-02-01,517
IDF55017277,2018-03-01,513
IDF55017277,2018-04-01,492
IDF55017277,2018-05-01,514
IDF55017277,2018-06-01,496
IDF55017277,2018-07-01,499
IDF55017277,2018-08-01,511
IDF55017277,2018-09-01,523
IDF55017277,2018-10-01,536
IDF55017277,2018-11-01,532
IDF55017277,2018-12-01,532
IDF55017277,2019-01-01,546
IDF55017277,2019-02-01,546
IDF55017277,2019-03-01,538
IDF55017277,2019-04-01,533
IDF55017277,2019-05-01,530
IDF55017277,2019-06-01,541
IDF55017277,2019-07-01,527
IDF55017277,2019-08-01,527
IDF55017277,2019-09-01,514
IDF55017277,2019-10-01,511
IDF55017277,2019-11-01,520
IDF55017277,2019-12-01,527
IDF54961662,2018-07-01,727
IDF54961662,2018-08-01,725
IDF54961662,2018-09-01,730
IDF54961662,2018-10-01,729
IDF54961662,2018-11-01,710
IDF54961662,2018-12-01,705
IDF54961662,2019-01-01,701
IDF54961662,2019-02-01,702
IDF54961662,2019-03-01,702
IDF54961662,2019-04-01,672
IDF54961662,2019-05-01,661
IDF54961662,2019-06-01,657
IDF54961662,2019-07-01,641
IDF54961662,2019-08-01,655
IDF54961662,2019-09-01,646
IDF54961662,2019-10-01,635
IDF54961662,2019-11-01,640
IDF54961662,2019-12-01,639
IDF54997971,2019-08-01,603
IDF54997971,2019-09-01,602
IDF54997971,2019-10-01,624
IDF54997971,2019-11-01,623
IDF54997971,2019-12-01,606
IDF55028258,2019-05-01,620
IDF55028258,2019-06-01,628
IDF55028258,2019-07-01,625
IDF55028258,2019-08-01,627
IDF55028258,2019-09-01,622
IDF55028258,2019-10-01,626
IDF55028258,2019-11-01,610
IDF55028258,2019-12-01,589
IDF55050068,2015-04-01,629
IDF55050068,2015-05-01,643
IDF55050068,2015-06-01,636
IDF55050068,2015-07-01,642
IDF55050068,2015-08-01,637
IDF55050068,2015-09-01,630
IDF55050068,2015-10-01,626
IDF55050068,2015-11-01,619
IDF55050068,2015-12-01,602
IDF55050068,2016-01-01,597
IDF55050068,2016-02-01,577
IDF55050068,2016-03-01,557
IDF55050068,2016-04-01,544
IDF55050068,2016-05-01,529
IDF55050068,2016-06-01,533
IDF55050068,2016-07-01,520
IDF55050068,2016-08-01,537
IDF55050068,2016-09-01,520
IDF55050068,2016-10-01,540
IDF55050068,2016-11-01,531
IDF55050068,2016-12-01,538
IDF55050068,2017-01-01,541
IDF55050068,2017-02-01,532
IDF55050068,2017-03-01,531
IDF55050068,2017-04-01,505
IDF55050068,2017-05-01,491
IDF55050068,2017-06-01,509
IDF55050068,2017-07-01,510
IDF55050068,2017-08-01,517
IDF55050068,2017-09-01,517
IDF55050068,2017-10-01,524
IDF55050068,2017-11-01,534
IDF55050068,2017-12-01,535
IDF55050068,2018-01-01,539
IDF55050068,2018-02-01,545
IDF55050068,2018-03-01,542
IDF55050068,2018-04-01,554
IDF55050068,2018-05-01,549
IDF55050068,2018-06-01,545
IDF55050068,2018-07-01,537
IDF55050068,2018-08-01,543
IDF55050068,2018-09-01,548
IDF55050068,2018-10-01,529
IDF55050068,2018-11-01,545
IDF55050068,2018-12-01,550
IDF55050068,2019-01-01,555
IDF55050068,2019-02-01,549
IDF55050068,2019-03-01,529
IDF55050068,2019-04-01,542
IDF55050068,2019-05-01,523
IDF55050068,2019-06-01,527
IDF55050068,2019-07-01,531
IDF55050068,2019-08-01,530
IDF55050068,2019-09-01,546
IDF55050068,2019-10-01,537
IDF55050068,2019-11-01,527
IDF55050068,2019-12-01,534
IDF55127910,2019-08-01,659
IDF55127910,2019-09-01,665
IDF55127910,2019-10-01,647
IDF55127910,2019-11-01,629
IDF55127910,2019-12-01,642
IDF54985323,2014-12-01,656
IDF54985323,2015-01-01,660
IDF54985323,2015-02-01,677
IDF54985323,2015-03-01,670
IDF54985323,2015-04-01,662
IDF54985323,2015-05-01,661
IDF54985323,2015-06-01,644
IDF54985323,2015-07-01,629
IDF54985323,2015-08-01,633
IDF54985323,2015-09-01,626
IDF54985323,2015-10-01,614
IDF54985323,2015-11-01,592
IDF54985323,2015-12-01,582
IDF54985323,2016-01-01,581
IDF54985323,2016-02-01,575
IDF54985323,2016-03-01,581
IDF54985323,2016-04-01,568
IDF54985323,2016-05-01,549
IDF54985323,2016-06-01,551
IDF54985323,2016-07-01,556
IDF54985323,2016-08-01,581
IDF54985323,2016-09-01,588
IDF54985323,2016-10-01,586
IDF54985323,2016-11-01,583
IDF54985323,2016-12-01,569
IDF54985323,2017-01-01,565
IDF54985323,2017-02-01,567
IDF54985323,2017-03-01,558
IDF54985323,2017-04-01,560
IDF54985323,2017-05-01,574
IDF54985323,2017-06-01,562
IDF54985323,2017-07-01,565
IDF54985323,2017-08-01,552
IDF54985323,2017-09-01,573
IDF54985323,2017-10-01,575
IDF54985323,2017-11-01,593
IDF54985323,2017-12-01,584
IDF54985323,2018-01-01,603
IDF54985323,2018-02-01,576
IDF54985323,2018-03-01,566
IDF54985323,2018-04-01,560
IDF54985323,2018-05-01,551
IDF54985323,2018-06-01,544
IDF54985323,2018-07-01,562
IDF54985323,2018-08-01,567
IDF54985323,2018-09-01,560
IDF54985323,2018-10-01,553
IDF54985323,2018-11-01,568
IDF54985323,2018-12-01,567
IDF54985323,2019-01-01,558
IDF54985323,2019-02-01,567
IDF54985323,2019-03-01,563
IDF54985323,2019-04-01,564
IDF54985323,2019-05-01,578
IDF54985323,2019-06-01,582
IDF54985323,2019-07-01,592
IDF54985323,2019-08-01,586
IDF54985323,2019-09-01,572
IDF54985323,2019-10-01,554
IDF54985323,2019-11-01,573
IDF54985323,2019-12-01,573
IDF55114006,2015-02-01,645
IDF55114006,2015-03-01,653
IDF55114006,2015-04-01,650
IDF55114006,2015-05-01,672
IDF55114006,2015-06-01,656
IDF55114006,2015-07-01,661
IDF55114006,2015-08-01,657
IDF55114006,2015-09-01,639
IDF55114006,2015-10-01,623
IDF55114006,2015-11-01,635
IDF55114006,2015-12-01,651
IDF55114006,2016-01-01,635
IDF55114006,2016-02-01,626
IDF55114006,2016-03-01,629
IDF55114006,2016-04-01,613
IDF55114006,2016-05-01,616
IDF55114006,2016-06-01,610
IDF55114006,2016-07-01,605
IDF55114006,2016-08-01,612
IDF55114006,2016-09-01,587
IDF55114006,2016-10-01,575
IDF55114006,2016-11-01,560
IDF55114006,2016-12-01,551
IDF55114006,2017-01-01,546
IDF55114006,2017-02-01,545
IDF55114006,2017-03-01,566
IDF55114006,2017-04-01,559
IDF55114006,2017-05-01,565
IDF55114006,2017-06-01,553
IDF55114006,2017-07-01,561
IDF55114006,2017-08-01,567
IDF55114006,2017-09-01,558
IDF55114006,2017-10-01,572
IDF55114006,2017-11-01,566
IDF55114006,2017-12-01,578
IDF55114006,2018-01-01,569
IDF55114006,2018-02-01,562
IDF55114006,2018-03-01,560
IDF55114006,2018-04-01,551
IDF55114006,2018-05-01,552
IDF55114006,2018-06-01,557
IDF55114006,2018-07-01,549
IDF55114006,2018-08-01,540
IDF55114006,2018-09-01,545
IDF55114006,2018-10-01,562
IDF55114006,2018-11-01,558
IDF55114006,2018-12-01,555
IDF55114006,2019-01-01,550
IDF55114006,2019-02-01,558
IDF55114006,2019-03-01,557
IDF55114006,2019-04-01,565
IDF55114006,2019-05-01,546
IDF55114006,2019-06-01,553
IDF55114006,2019-07-01,564
IDF55114006,2019-08-01,550
IDF55114006,2019-09-01,548
IDF55114006,2019-10-01,542
IDF55114006,2019-11-01,542
IDF55114006,2019-12-01,535
IDF55040675,2014-03-01,618
IDF55040675,2014-04-01,656
IDF55040675,2014-05-01,663
IDF55040675,2014-06-01,667
IDF55040675,2014-07-01,660
IDF55040675,2014-08-01,655
IDF55040675,2014-09-01,656
IDF55040675,2014-10-01,665
IDF55040675,2014-11-01,648
IDF55040675,2014-12-01,656
IDF55040675,2015-01-01,648
IDF55040675,2015-02-01,634
IDF55040675,2015-03-01,633
IDF55040675,2015-04-01,638
IDF55040675,2015-05-01,642
IDF55040675,2015-06-01,629
IDF55040675,2015-07-01,610
IDF55040675,2015-08-01,577
IDF55040675,2015-09-01,590
IDF55040675,2015-10-01,584
IDF55040675,2015-11-01,592
IDF55040675,2015-12-01,581
IDF55040675,2016-01-01,582
IDF55040675,2016-02-01,583
IDF55040675,2016-03-01,577
IDF55040675,2016-04-01,558
IDF55040675,2016-05-01,561
IDF55040675,2016-06-01,564
IDF55040675,2016-07-01,553
IDF55040675,2016-08-01,568
IDF55040675,2016-09-01,584
IDF55040675,2016-10-01,601
IDF55040675,2016-11-01,597
IDF55040675,2016-12-01,574
IDF55040675,2017-01-01,558
IDF55040675,2017-02-01,552
IDF55040675,2017-03-01,545
IDF55040675,2017-04-01,551
IDF55040675,2017-05-01,544
IDF55040675,2017-06-01,543
IDF55040675,2017-07-01,554
IDF55040675,2017-08-01,541
IDF55040675,2017-09-01,538
IDF55040675,2017-10-01,548
IDF55040675,2017-11-01,559
IDF55040675,2017-12-01,561
IDF55040675,2018-01-01,551
IDF55040675,2018-02-01,554
IDF55040675,2018-03-01,563
IDF55040675,2018-04-01,554
IDF55040675,2018-05-01,558
IDF55040675,2018-06-01,565
IDF55040675,2018-07-01,581
IDF55040675,2018-08-01,567
IDF55040675,2018-09-01,578
IDF55040675,2018-10-01,570
IDF55040675,2018-11-01,566
IDF55040675,2018-12-01,566
IDF55040675,2019-01-01,550
IDF55040675,2019-02-01,567
IDF55040675,2019-03-01,568
IDF55040675,2019-04-01,557
IDF55040675,2019-05-01,561
IDF55040675,2019-06-01,545
IDF55040675,2019-07-01,543
IDF55040675,2019-08-01,550
IDF55040675,2019-09-01,558
IDF55040675,2019-10-01,566
IDF55040675,2019-11-01,572
IDF55040675,2019-12-01,578
IDF55031926,2013-08-01,678
IDF55031926,2013-09-01,673
IDF55031926,2013-10-01,660
IDF55031926,2013-11-01,647
IDF55031926,2013-12-01,645
IDF55031926,2014-01-01,643
IDF55031926,2014-02-01,630
IDF55031926,2014-03-01,631
IDF55031926,2014-04-01,626
IDF55031926,2014-05-01,638
IDF55031926,2014-06-01,627
IDF55031926,2014-07-01,628
IDF55031926,2014-08-01,607
IDF55031926,2014-09-01,619
IDF55031926,2014-10-01,615
IDF55031926,2014-11-01,619
IDF55031926,2014-12-01,600
IDF55031926,2015-01-01,579
IDF55031926,2015-02-01,576
IDF55031926,2015-03-01,569
IDF55031926,2015-04-01,566
IDF55031926,2015-05-01,566
IDF55031926,2015-06-01,554
IDF55031926,2015-07-01,549
IDF55031926,2015-08-01,542
IDF55031926,2015-09-01,520
IDF55031926,2015-10-01,516
IDF55031926,2015-11-01,514
IDF55031926,2015-12-01,525
IDF55031926,2016-01-01,534
IDF55031926,2016-02-01,541
IDF55031926,2016-03-01,528
IDF55031926,2016-04-01,528
IDF55031926,2016-05-01,529
IDF55031926,2016-06-01,528
IDF55031926,2016-07-01,532
IDF55031926,2016-08-01,549
IDF55031926,2016-09-01,553
IDF55031926,2016-10-01,550
IDF55031926,2016-11-01,518
IDF55031926,2016-12-01,526
IDF55031926,2017-01-01,520
IDF55031926,2017-02-01,531
IDF55031926,2017-03-01,540
IDF55031926,2017-04-01,533
IDF55031926,2017-05-01,520
IDF55031926,2017-06-01,521
IDF55031926,2017-07-01,517
IDF55031926,2017-08-01,516
IDF55031926,2017-09-01,528
IDF55031926,2017-10-01,522
IDF55031926,2017-11-01,519
IDF55031926,2017-12-01,525
IDF55031926,2018-01-01,530
IDF55031926,2018-02-01,538
IDF55031926,2018-03-01,532
IDF55031926,2018-04-01,529
IDF55031926,2018-05-01,550
IDF55031926,2018-06-01,543
IDF55031926,2018-07-01,534
IDF55031926,2018-08-01,530
IDF55031926,2018-09-01,535
IDF55031926,2018-10-01,544
IDF55031926,2018-11-01,552
IDF55031926,2018-12-01,541
IDF55031926,2019-01-01,539
IDF55031926,2019-02-01,544
IDF55031926,2019-03-01,555
IDF55031926,2019-04-01,544
IDF55031926,2019-05-01,548
IDF55031926,2019-06-01,541
IDF55031926,2019-07-01,555
IDF55031926,2019-08-01,541
IDF55031926,2019-09-01,538
IDF55031926,2019-10-01,529
IDF55031926,2019-11-01,521
IDF55031926,2019-12-01,519
IDF55108049,2015-05-01,612
IDF55108049,2015-06-01,611
IDF55108049,2015-07-01,606
IDF55108049,2015-08-01,600
IDF55108049,2015-09-01,615
IDF55108049,2015-10-01,609
IDF55108049,2015-11-01,602
IDF55108049,2015-12-01,601
IDF55108049,2016-01-01,598
IDF55108049,2016-02-01,592
IDF55108049,2016-03-01,590
IDF55108049,2016-04-01,586
IDF55108049,2016-05-01,591
IDF55108049,2016-06-01,608
IDF55108049,2016-07-01,586
IDF55108049,2016-08-01,570
IDF55108049,2016-09-01,575
IDF55108049,2016-10-01,557
IDF55108049,2016-11-01,553
IDF55108049,2016-12-01,562
IDF55108049,2017-01-01,546
IDF55108049,2017-02-01,519
IDF55108049,2017-03-01,491
IDF55108049,2017-04-01,484
IDF55108049,2017-05-01,490
IDF55108049,2017-06-01,485
IDF55108049,2017-07-01,505
IDF55108049,2017-08-01,489
IDF55108049,2017-09-01,488
IDF55108049,2017-10-01,495
IDF55108049,2017-11-01,503
IDF55108049,2017-12-01,493
IDF55108049,2018-01-01,506
IDF55108049,2018-02-01,504
IDF55108049,2018-03-01,496
IDF55108049,2018-04-01,504
IDF55108049,2018-05-01,501
IDF55108049,2018-06-01,509
IDF55108049,2018-07-01,495
IDF55108049,2018-08-01,500
IDF55108049,2018-09-01,514
IDF55108049,2018-10-01,508
IDF55108049,2018-11-01,514
IDF55108049,2018-12-01,524
IDF55108049,2019-01-01,518
IDF55108049,2019-02-01,500
IDF55108049,2019-03-01,501
IDF55108049,2019-04-01,522
IDF55108049,2019-05-01,531
IDF55108049,2019-06-01,525
IDF55108049,2019-07-01,512
IDF55108049,2019-08-01,498
IDF55108049,2019-09-01,511
IDF55108049,2019-10-01,488
IDF55108049,2019-11-01,489
IDF55108049,2019-12-01,501
IDF55145830,2015-03-01,722
IDF55145830,2015-04-01,708
IDF55145830,2015-05-01,717
IDF55145830,2015-06-01,719
IDF55145830,2015-07-01,715
IDF55145830,2015-08-01,714
IDF55145830,2015-09-01,701
IDF55145830,2015-10-01,715
IDF55145830,2015-11-01,715
IDF55145830,2015-12-01,703
IDF55145830,2016-01-01,704
IDF55145830,2016-02-01,697
IDF55145830,2016-03-01,682
IDF55145830,2016-04-01,673
IDF55145830,2016-05-01,665
IDF55145830,2016-06-01,645
IDF55145830,2016-07-01,638
IDF55145830,2016-08-01,658
IDF55145830,2016-09-01,648
IDF55145830,2016-10-01,638
IDF55145830,2016-11-01,644
IDF55145830,2016-12-01,647
IDF55145830,2017-01-01,645
IDF55145830,2017-02-01,632
IDF55145830,2017-03-01,619
IDF55145830,2017-04-01,622
IDF55145830,2017-05-01,632
IDF55145830,2017-06-01,659
IDF55145830,2017-07-01,647
IDF55145830,2017-08-01,643
IDF55145830,2017-09-01,651
IDF55145830,2017-10-01,650
IDF55145830,2017-11-01,652
IDF55145830,2017-12-01,642
IDF55145830,2018-01-01,643
IDF55145830,2018-02-01,647
IDF55145830,2018-03-01,633
IDF55145830,2018-04-01,623
IDF55145830,2018-05-01,620
IDF55145830,2018-06-01,631
IDF55145830,2018-07-01,621
IDF55145830,2018-08-01,631
IDF55145830,2018-09-01,618
IDF55145830,2018-10-01,648
IDF55145830,2018-11-01,629
IDF55145830,2018-12-01,627
IDF55145830,2019-01-01,617
IDF55145830,2019-02-01,618
IDF55145830,2019-03-01,631
IDF55145830,2019-04-01,635
IDF55145830,2019-05-01,636
IDF55145830,2019-06-01,633
IDF55145830,2019-07-01,611
IDF55145830,2019-08-01,612
IDF55145830,2019-09-01,635
IDF55145830,2019-10-01,622
IDF55145830,2019-11-01,627
IDF55145830,2019-12-01,631
IDF55123943,2014-04-01,727
IDF55123943,2014-05-01,723
IDF55123943,2014-06-01,701
IDF55123943,2014-07-01,711
IDF55123943,2014-08-01,712
IDF55123943,2014-09-01,714
IDF55123943,2014-10-01,724
IDF55123943,2014-11-01,698
IDF55123943,2014-12-01,679
IDF55123943,2015-01-01,673
IDF55123943,2015-02-01,665
IDF55123943,2015-03-01,661
IDF55123943,2015-04-01,651
IDF55123943,2015-05-01,653
IDF55123943,2015-06-01,635
IDF55123943,2015-07-01,636
IDF55123943,2015-08-01,621
IDF55123943,2015-09-01,623
IDF55123943,2015-10-01,613
IDF55123943,2015-11-01,609
IDF55123943,2015-12-01,612
IDF55123943,2016-01-01,607
IDF55123943,2016-02-01,624
IDF55123943,2016-03-01,611
IDF55123943,2016-04-01,608
IDF55123943,2016-05-01,596
IDF55123943,2016-06-01,590
IDF55123943,2016-07-01,594
IDF55123943,2016-08-01,597
IDF55123943,2016-09-01,598
IDF55123943,2016-10-01,596
IDF55123943,2016-11-01,589
IDF55123943,2016-12-01,608
IDF55123943,2017-01-01,605
IDF55123943,2017-02-01,591
IDF55123943,2017-03-01,607
IDF55123943,2017-04-01,598
IDF55123943,2017-05-01,592
IDF55123943,2017-06-01,600
IDF55123943,2017-07-01,619
IDF55123943,2017-08-01,609
IDF55123943,2017-09-01,589
IDF55123943,2017-10-01,593
IDF55123943,2017-11-01,606
IDF55123943,2017-12-01,613
IDF55123943,2018-01-01,616
IDF55123943,2018-02-01,601
IDF55123943,2018-03-01,603
IDF55123943,2018-04-01,617
IDF55123943,2018-05-01,618
IDF55123943,2018-06-01,615
IDF55123943,2018-07-01,614
IDF55123943,2018-08-01,598
IDF55123943,2018-09-01,604
IDF55123943,2018-10-01,615
IDF55123943,2018-11-01,605
IDF55123943,2018-12-01,612
IDF55123943,2019-01-01,620
IDF55123943,2019-02-01,604
IDF55123943,2019-03-01,590
IDF55123943,2019-04-01,604
IDF55123943,2019-05-01,604
IDF55123943,2019-06-01,620
IDF55123943,2019-07-01,633
IDF55123943,2019-08-01,623
IDF55123943,2019-09-01,620
IDF55123943,2019-10-01,619
IDF55123943,2019-11-01,600
IDF55123943,2019-12-01,601
IDF55147921,2018-11-01,766
IDF55147921,2018-12-01,755
IDF55147921,2019-01-01,759
IDF55147921,2019-02-01,741
IDF55147921,2019-03-01,747
IDF55147921,2019-04-01,751
IDF55147921,2019-05-01,746
IDF55147921,2019-06-01,730
IDF55147921,2019-07-01,706
IDF55147921,2019-08-01,693
IDF55147921,2019-09-01,670
IDF55147921,2019-10-01,655
IDF55147921,2019-11-01,662
IDF55147921,2019-12-01,673
IDF54903700,2017-10-01,622
IDF54903700,2017-11-01,648
IDF54903700,2017-12-01,657
IDF54903700,2018-01-01,644
IDF54903700,2018-02-01,635
