ID,доход,сумма_кредита
IDF55061392,103394,2094990
IDF55046245,104341,1248915
IDF54935727,120169,1507560
IDF55058923,58614,3020460
IDF54985317,138364,1424775
IDF54918387,44911,1985205
IDF55066373,53619,282780
IDF55128055,25254,2850735
IDF55142162,31889,2760585
IDF55139889,132691,369930
IDF55013433,78080,2383395
IDF55140563,52673,3536970
IDF55028773,59922,1047630
IDF54950925,37157,717060
IDF55120498,61766,2993820
IDF55067434,50925,747465
IDF54939358,75890,2806065
IDF55072913,90754,88530
IDF55085790,95050,3153480
IDF55055791,122261,3627330
IDF54936338,93671,3464025
IDF55134184,109106,2770620
IDF55150193,59203,1190655
IDF54989528,32733,1399440
IDF55129142,61268,2858625
IDF55115913,45544,3148395
IDF55015187,145959,1781385
IDF55024074,31475,680505
IDF54910031,17566,3148380
IDF54948483,20315,631830
IDF55072752,20662,564660
IDF54918451,17588,3451575
IDF55126615,46538,660075
IDF55116020,78031,927615
IDF54897125,15680,2708880
IDF54930969,140456,2124900
IDF55007026,49840,2973195
IDF55024735,84927,2747895
IDF55021693,77553,1680600
IDF55004996,17038,2836590
IDF55005894,108989,335700
IDF54941211,100102,1917045
IDF55016126,87992,472410
IDF55104858,20753,2400375
IDF55040280,107209,462510
IDF55086558,65946,2711430
IDF55012263,75544,3085965
IDF55032853,34452,1713360
IDF55115556,99649,2889870
IDF55130095,40884,2153820
IDF54986209,112677,565545
IDF55073810,64910,1341000
IDF54937889,74554,1087455
IDF55150297,123719,1634310
IDF54966822,127277,260055
IDF55017778,77497,1648710
IDF54928817,127017,2146530
IDF55107619,87651,2141940
IDF55108390,17414,2856510
IDF54906324,48537,1524135
IDF54917246,113571,1385190
IDF55022934,70875,3568770
IDF55140732,140479,689340
IDF54947240,143123,3254865
IDF55149434,28981,384660
IDF55068611,99658,964830
IDF54915550,37851,2594385
IDF55003404,110257,1684320
IDF55127900,117984,1533090
IDF54898385,53387,2618340
IDF54922918,43666,1197750
IDF55094893,106716,2337570
IDF55016973,120242,608235
IDF54977132,112631,1440180
IDF54910572,96175,3428565
IDF55036982,43748,591330
IDF55145302,36380,2460060
IDF54966540,93287,1148610
IDF54995216,16068,3385740
IDF55035574,81014,221250
IDF54914521,25796,2937330
IDF55058994,134097,817140
IDF55073693,30317,3114795
IDF55127853,72670,1095405
IDF54988650,17787,2296605
IDF55051422,143320,1749375
IDF54917774,100958,687570
IDF55149715,106249,958470
IDF55023698,60292,3470730
IDF55110964,65744,1641075
IDF55036306,146947,1893930
IDF54931404,69914,2588055
IDF55021474,141195,1925100
IDF54980476,93469,468810
IDF55112606,53067,857760
IDF55056271,122215,3129225
IDF54961757,77231,3127410
IDF55074574,136423,2040285
IDF55034737,91077,1478700
IDF54990629,101290,3559725
IDF55150330,80120,3575910
IDF55073734,34156,2356455
IDF54922442,45702,2545320
IDF55045316,55375,354555
IDF55095455,80938,2112090
IDF55108698,60582,3139950
IDF54998475,40323,766800
IDF54951112,29029,2310345
IDF55140865,41552,1117905
IDF55135792,100538,2350740
IDF55098176,94105,2868360
IDF54928156,61888,2795865
IDF55150984,15459,3099090
IDF54917868,119583,854250
IDF55001506,16465,2052240
IDF54994016,35206,3161685
IDF55002217,17448,2835990
IDF55006430,93737,3481425
IDF55115804,21699,856080
IDF55017269,81367,2697435
IDF55117627,61048,2096235
IDF55073944,111882,1531740
IDF55140410,83245,2019660
IDF55132641,15681,764250
IDF55035938,18421,3640050
IDF55048630,24660,1512780
IDF55047625,78781,2047470
IDF55098803,31679,3526605
IDF54949463,75456,1159020
IDF55149622,122749,2618700
IDF54924645,75650,2542545
IDF54947605,138470,2204265
IDF55033534,125311,830340
IDF55099422,149563,791850
IDF55018288,82308,2937960
IDF54966102,138245,2942475
IDF55018608,144981,2030610
IDF55087333,63313,2051055
IDF54899322,91796,659910
IDF55142665,36131,3256665
IDF54900495,91019,1475235
IDF55024071,35124,1139835
IDF54985841,15726,3642255
IDF54906321,113239,2891340
IDF55078058,129143,1952010
IDF55014467,17889,3518895
IDF54934209,24907,992625
IDF54974830,96466,1998450
IDF54907054,39249,3152625
IDF55129596,18968,2896965
IDF55036229,107858,2640015
IDF54986289,17399,3692430
IDF55122936,102658,1886295
IDF54974884,45241,2746920
IDF55079989,116370,1706745
IDF54954135,21341,3270180
IDF54910807,88853,1212405
IDF54999825,48620,3340170
IDF55107480,129691,2907135
IDF54948429,109789,2222160
IDF55057329,85958,3662385
IDF55080114,121971,3067395
IDF55042262,81310,1075710
IDF55064883,52785,3252915
IDF55021837,19864,434730
IDF55145135,58450,3212550
IDF54994596,32052,1248165
IDF54973894,94017,1505445
IDF54995119,64542,2580195
IDF55049454,17203,3039285
IDF55062758,85482,299475
IDF55111959,15347,3707340
IDF55015172,149020,2399805
IDF55012157,129160,740580
IDF55068260,63322,719535
IDF55039483,29914,3214200
IDF54905396,138064,989805
IDF55022761,105321,3747165
IDF54910832,51530,1255410
IDF55119699,57388,221370
IDF54989490,137380,3550350
IDF54952220,16778,1659015
IDF55126306,109929,3651195
IDF55092060,129927,2095725
IDF54991533,128762,2598420
IDF54906234,21838,1694715
IDF55081336,140346,809085
IDF55061995,32730,2962245
IDF54936843,44403,1691025
IDF54908196,20290,1002810
IDF54998645,87677,3597900
IDF54971009,111913,2814330
IDF55122265,100857,3450795
IDF55007715,100148,779565
IDF54929228,116457,3268920
IDF54985989,19083,747780
IDF55121511,27283,3190860
IDF54958107,115223,3597810
IDF55090786,146889,3642300
IDF55104695,31310,3669870
IDF55062724,16559,2978460
IDF55076590,123398,441990
IDF55079598,114583,1398795
IDF54956890,20704,2647305
IDF55146286,19201,318735
IDF55046193,77521,1057995
IDF55006106,47740,3374325
IDF54923094,75672,3427320
IDF55024202,90995,2177325
IDF55107308,37865,1160580
IDF54942658,127985,1859670
IDF55089818,28335,3171435
IDF54977594,99779,1894350
IDF55012700,83032,564090
IDF55060042,144445,846900
IDF55005610,24170,1009245
IDF55075456,27117,2884080
IDF55121529,132205,3267495
IDF54921140,22543,3067680
IDF55090259,120038,3646020
IDF55063000,104885,522180
IDF54938483,146571,1664295
IDF54926099,115986,1670565
IDF55120375,142835,756750
IDF55063359,32623,1391520
IDF54995298,70155,2940630
IDF55027175,20432,1730970
IDF54919644,82926,213675
IDF55134502,17912,1286640
IDF54925222,139476,1064340
IDF54925168,36510,573855
IDF55099086,121159,2447340
IDF55101099,23500,3563250
IDF54936788,41223,3689850
IDF55099256,51557,1921125
IDF55033490,97836,2902185
IDF55042659,38454,334260
IDF55014698,124921,1488615
IDF54941444,116600,974745
IDF54989096,49375,864630
IDF54924465,104331,338955
IDF54955256,143891,1421100
IDF55055071,108603,1028610
IDF55134821,105489,1573890
IDF54897283,40867,458085
IDF54948242,24652,3168015
IDF55125683,15798,2838690
IDF54920761,56770,1754910
IDF54932921,103070,3301365
IDF55061369,28787,553740
IDF54983898,32663,1632480
IDF55083131,128975,3400590
IDF54996910,102351,1629600
IDF54935857,141468,1061775
IDF54938619,49440,3126180
IDF55113902,36656,3728910
IDF54951800,84062,1874760
IDF55087645,31536,3490965
IDF55127085,37520,1628220
IDF54922571,130519,1394835
IDF55098550,119613,2954550
IDF54962693,138097,770460
IDF54928352,115452,3454320
IDF54975745,99809,3001500
IDF55013705,83874,1802055
IDF55115751,79060,537600
IDF55130709,58509,3093540
IDF54957577,127010,1283820
IDF55079812,89997,1190640
IDF55065400,83859,2591430
IDF55085540,35885,3332610
IDF54901158,22352,2844720
IDF54959361,105484,2316825
IDF55101574,44115,3189135
IDF55025747,51384,2237655
IDF54967969,19169,2607435
IDF55087089,123743,976515
IDF55122888,43465,2232660
IDF55044763,27743,3060075
IDF55126600,108134,2359665
IDF55087040,51563,1135410
IDF55119074,54094,3671445
IDF54911689,49751,3380220
IDF54970782,18703,2745870
IDF54976861,148911,1010220
IDF55140664,39203,1188225
IDF55090549,49726,2940525
IDF55025586,119613,355740
IDF54898041,86471,395055
IDF54931649,71865,1500000
IDF55104576,31478,1823145
IDF55007660,52736,1139265
IDF55086261,149467,2344185
IDF55044389,47780,2164530
IDF55023849,100017,410415
IDF55004329,116336,358875
IDF55083069,134622,1593450
IDF55008148,139898,760830
IDF55113956,116904,1695750
IDF54968682,32768,1391460
IDF54988293,44671,2663775
IDF54900851,129982,2286750
IDF54975892,139652,2638830
IDF54995095,41345,2143785
IDF55048020,31539,1503210
IDF55144837,75902,106350
IDF55052255,44995,2224080
IDF55063049,67282,472365
IDF55149265,109210,2399280
IDF55000320,69016,3092490
IDF54991416,105441,3341505
IDF55002491,106384,2171805
IDF55002043,37078,1724565
IDF55079962,17005,2875050
IDF54908442,124700,3398730
IDF55014493,105510,861405
IDF55124204,41790,3203025
IDF55150659,98659,753405
IDF54960805,70598,1147710
IDF54983771,81433,3227775
IDF55034932,78981,754710
IDF55013710,31582,1574235
IDF54953672,44410,3667290
IDF55101279,17301,762585
IDF55041492,38691,3406170
IDF54986700,72560,1028985
IDF54991137,20047,1925070
IDF55078326,39082,2861595
IDF55106555,61150,1865985
IDF55087467,71583,2103510
IDF55115421,27357,1840125
IDF54976590,130604,1613505
IDF54936511,35970,3359070
IDF54986854,125525,1004580
IDF55116347,77015,1750830
IDF55089454,55947,2520585
IDF55065636,146436,1848120
IDF55033251,76741,3326475
IDF55124584,71550,2117400
IDF54957350,19841,3241035
IDF54996815,131154,2534925
IDF55079498,132816,3492330
IDF54910563,50143,1990875
IDF54942840,133397,935175
IDF54958920,15471,2336610
IDF55117037,148004,281895
IDF54956545,17437,2802585
IDF54928213,25979,3429840
IDF54972669,146186,2268960
IDF54936451,146875,1588185
IDF55089365,38870,2540430
IDF55018796,62795,2264370
IDF54998325,60093,3443520
IDF54948982,123482,82785
IDF55086700,48706,3553140
IDF54930288,46908,2909565
IDF54905434,56651,1635210
IDF55057728,57163,3403650
IDF55050763,16534,3315360
IDF55132064,46475,695310
IDF55146880,118118,1020210
IDF55030967,126197,2290455
IDF55055658,85544,3012690
IDF54910422,54382,1493460
IDF55032164,68432,3260715
IDF55101240,87880,3720060
IDF55000602,90862,3565365
IDF55063116,119735,2729025
IDF54904362,114785,1735290
IDF55064616,63572,3701475
IDF55000017,110513,2036550
IDF55064485,50869,3477255
IDF55092515,50054,2711160
IDF55119251,85707,2680875
IDF55099370,120804,2771580
IDF55033883,141858,430125
IDF54934965,101520,3269205
IDF54945139,42311,783270
IDF55025511,28620,746715
IDF54913214,70784,1157640
IDF54979504,35281,1513605
IDF55003300,115727,3362805
IDF55066618,62338,921960
IDF55027661,77853,1397835
IDF55091737,102909,1729830
IDF54946282,77816,545820
IDF55014377,109409,1156215
IDF55104682,144909,834675
IDF54985715,53396,2830905
IDF55119331,18762,1583370
IDF55001444,20725,820920
IDF54981307,43088,1633590
IDF54967248,136627,1452960
IDF55144585,118390,3124500
IDF55086024,91391,3739740
IDF54936689,17868,2947140
IDF54999600,114593,1639950
IDF55040690,137261,1625895
IDF54986894,118897,2748300
IDF54974873,66297,607380
IDF55124120,24354,1075260
IDF55024369,45730,2520255
IDF55103294,137456,109980
IDF54964480,34142,2796615
IDF54897569,133893,1112505
IDF55120372,31180,3457260
IDF54947193,98099,398235
IDF55073140,18052,1314555
IDF54899850,20436,557370
IDF54905516,75602,2991300
IDF54949509,83998,3446190
IDF54928959,114152,171240
IDF55120032,72317,1776030
IDF55071031,26114,2147775
IDF55070423,117811,1926330
IDF55150544,85789,842775
IDF55018738,137543,3531030
IDF54961462,24824,1361325
IDF55003151,130267,3402075
IDF55015167,101409,2709600
IDF54928898,25115,2826330
IDF55122582,45519,3744075
IDF55036615,106964,230490
IDF55109153,35656,1927575
IDF55123907,47141,2076255
IDF55132659,100800,1747470
IDF54901563,53421,1927455
IDF54943241,44772,3247395
IDF54958172,29208,1474320
IDF55087884,15152,1024635
IDF55041764,23961,2753670
IDF55040281,116121,3311190
IDF55048422,86482,3623610
IDF55094967,30505,935940
IDF55127417,56730,1109700
IDF55074035,144871,3742830
IDF54988576,96422,2666520
IDF54922181,43593,1011930
IDF55046818,47883,1320210
IDF54914735,32178,3526755
IDF55018626,93132,1526085
IDF55065369,44372,809865
IDF54946870,56552,1680120
IDF55145350,87498,2127030
IDF55085368,100794,152130
IDF54898230,92164,2372895
IDF54968230,76310,1840275
IDF55083228,127515,1174515
IDF54977057,75029,191775
IDF54954540,18667,3264945
IDF54905441,41517,2822910
IDF54987113,138095,2049210
IDF55077174,56893,3427425
IDF55121810,73976,1773660
IDF55021211,22877,3037635
IDF54978462,110759,1660980
IDF54920048,139901,1027575
IDF55134301,31963,1634385
IDF55031058,145055,3158610
IDF55148996,136850,914745
IDF55106148,122050,957945
IDF54964141,127916,1484625
IDF55043454,33516,1756260
IDF55123173,35031,3507090
IDF54983460,107465,967995
IDF55004758,62743,3094680
IDF55087272,52599,1290675
IDF54899871,76912,1993230
IDF54943825,89933,1508445
IDF55145254,34044,3186210
IDF55056619,19382,2336460
IDF54933745,19176,3240060
IDF55120054,111734,2227590
IDF54927946,38938,358905
IDF54962842,99548,3586635
IDF55139941,108621,2935170
IDF55047696,74915,687945
IDF55113037,52925,3429210
IDF55024983,131537,1329870
IDF55105114,103716,1358100
IDF54908953,113863,140865
IDF55054374,101421,1726260
IDF54899707,18276,1936845
IDF55070850,57939,1698990
IDF55149398,61627,3033600
IDF55078104,121589,2862345
IDF54958131,96318,1470795
IDF55030154,38696,2644275
IDF55062420,99972,3042735
IDF54939746,147450,3242370
IDF54967013,39274,1985685
IDF55108764,60112,1610685
IDF54923783,120269,1019985
IDF55031621,75916,2882775
IDF54961446,28724,2075625
IDF55089147,64416,1151115
IDF55019497,135052,773685
IDF54956495,92228,2789280
IDF55123753,89627,536415
IDF54966268,143126,2593455
IDF54954811,43618,446610
IDF55089223,59924,834315
IDF54923685,96025,3356310
IDF54956408,34884,789180
IDF55017896,144649,3340080
IDF55013854,22838,3525420
IDF55016521,129014,1415880
IDF55055012,134549,2352555
IDF54919198,100913,2879955
IDF54942044,103251,1527855
IDF55033033,17748,707820
IDF55032605,45608,3578715
IDF55029632,107050,1319295
IDF54909797,136561,1198320
IDF54982904,25199,2582760
IDF55008241,148081,350295
IDF54954147,17103,3496125
IDF54981505,34612,374940
IDF55077739,89294,2814150
IDF54998001,40878,1324605
IDF55048144,59663,2989635
IDF54948741,17292,752655
IDF55032877,64499,3401340
IDF54929034,81125,1167015
IDF54949510,88490,300435
IDF54979197,125274,1651740
IDF55011003,109498,3467205
IDF55011676,76065,3316260
IDF54922596,16823,3444915
IDF55003338,92022,3246660
IDF54975439,135310,3639345
IDF54952248,95009,3115380
IDF55103493,107550,2569740
IDF54964189,44897,3272760
IDF55131713,103368,3569475
IDF55029665,27931,3580320
IDF54958382,146553,776610
IDF55045484,143795,2209755
IDF54916064,90347,2826360
IDF54917716,67957,210675
IDF55120056,70298,686625
IDF55033882,21683,708615
IDF55118899,46824,2025615
IDF55021615,26097,930975
IDF54911130,47311,1662345
IDF55010718,15401,226470
IDF54997272,70196,1641420
IDF55023788,28801,3687540
IDF55092166,123995,1887540
IDF54993041,41985,917505
IDF54900738,80902,304230
IDF55001389,103328,2086680
IDF55094774,45550,1115895
IDF54919465,137293,2637735
IDF54953157,30890,1951545
IDF54992968,145369,1708095
IDF55040899,24084,3088290
IDF55078190,125350,1829025
IDF55134565,108828,591870
IDF55065387,37318,2581980
IDF54955744,58972,2516850
IDF55085166,29369,3746010
IDF55117660,100134,3195225
IDF54944056,17999,1393350
IDF55129777,131408,135525
IDF55088162,81738,1327740
IDF55145981,49982,2142480
IDF54918710,118591,2770575
IDF54922620,16814,3670590
IDF55069450,17580,1919970
IDF55088819,64804,2272965
IDF55148144,21745,2697540
IDF55066448,92988,2556630
IDF54943803,63420,3413865
IDF55020783,135963,1495560
IDF55046129,80077,3084975
IDF54944334,68735,2319120
IDF55143227,26410,2985615
IDF55079794,83743,587910
IDF55137070,42066,3571185
IDF54928546,25451,2157570
IDF54913389,88313,1137495
IDF55006123,117435,2079120
IDF55125863,76387,931920
IDF55150081,119085,2108100
IDF54918976,107549,662670
IDF55111965,77177,3067680
IDF55002527,23915,1255005
IDF54912781,101632,1759020
IDF55054218,73988,3008070
IDF54930422,72778,1464885
IDF54897201,67326,144150
IDF55129294,89563,1126245
IDF55127443,84066,2553360
IDF54897432,34938,2895675
IDF55047404,124569,3293505
IDF54938317,20822,1737660
IDF55067968,43648,1519440
IDF54904627,69478,502095
IDF54934378,37951,2247360
IDF55009085,78559,254175
IDF54960730,15341,3189450
IDF54947765,40874,2171385
IDF54949705,62585,2257965
IDF54925004,49370,2383245
IDF54955183,56498,264690
IDF55076822,111191,3677670
IDF55047622,30541,1519290
IDF55082916,115327,1592190
IDF55010817,149853,2588985
IDF54980727,131619,87315
IDF55009593,101548,2161170
IDF55097697,26603,3486570
IDF54993544,92345,461160
IDF54999988,93705,1047240
IDF55027048,49975,2601180
IDF55139055,16431,1872405
IDF55056303,59864,1608045
IDF54961074,23974,3597375
IDF55069732,98226,2887530
IDF54961347,132938,2213745
IDF55074628,53341,1375695
IDF55043622,17776,973275
IDF55125430,53304,284715
IDF55029598,19928,3307110
IDF54930111,103805,3626790
IDF54949307,83278,1452240
IDF54907670,82810,1435725
IDF55124391,66121,1797450
IDF54999236,75455,2693640
IDF55043503,76868,3124485
IDF54993090,66137,2477895
IDF55111952,104897,2997630
IDF55070114,42527,2574405
IDF54989824,41601,915750
IDF54984732,130451,342225
IDF54953215,149239,2055510
IDF55068420,21833,1181745
IDF54976711,84981,3306330
IDF55130847,18894,2764890
IDF54969167,124845,1749660
IDF54983000,52081,570180
IDF55087050,47818,2924025
IDF54975417,23840,3568710
IDF54928519,95805,418065
IDF55018238,60558,2004015
IDF54918158,141080,700170
IDF55134354,121143,562380
IDF54999735,51210,3167205
IDF55124740,119815,290340
IDF55061506,129319,3079635
IDF54919050,103323,205350
IDF55116547,120394,2744610
IDF54923814,59998,1954395
IDF55056320,28163,3639195
IDF55120029,17526,728910
IDF55006802,16547,2910645
IDF55118059,99320,1534185
IDF55106735,18354,442065
IDF54964998,144160,1142265
IDF55134676,78291,3002925
IDF55146927,77715,3534060
IDF54925878,145527,2064285
IDF54935289,24870,1926915
IDF54972367,115166,2250930
IDF55112924,34645,2826495
IDF55105839,51746,741870
IDF54962920,121181,3677595
IDF55102112,139634,178320
IDF55131933,119946,1534995
IDF54902009,125230,175290
IDF54939544,82416,2773335
IDF55032084,38568,1490175
IDF55146847,100722,2176170
IDF55112389,52806,3521160
IDF54967211,62841,3522840
IDF55059623,103593,1683210
IDF55020228,26603,2641725
IDF54933096,83065,1944675
IDF54917539,143512,1670625
IDF55101220,143640,1846470
IDF54949215,74206,2051670
IDF55059814,50042,3353055
IDF55133759,25162,2226660
IDF55014303,123516,1321605
IDF54951780,17744,3174975
IDF55084079,112490,2358705
IDF55016606,85884,1292700
IDF54955124,32569,1826340
IDF55090373,114035,2431365
IDF54993865,123846,2197770
IDF54927733,41601,2618505
IDF54917764,49189,826935
IDF54971459,125154,1606950
IDF55120401,108333,3035295
IDF55107418,68174,1277415
IDF54983792,46610,312525
IDF54965000,119633,959685
IDF55004814,35551,153510
IDF55043551,22615,3002595
IDF54937792,135328,3437895
IDF55025419,68516,528270
IDF54964897,79617,3474330
IDF55006208,35567,2301300
IDF55107893,143244,2229525
IDF55146871,106772,1999980
IDF54989519,79262,646395
IDF54945518,115073,1914195
