user_id,days_since_last_order,order_frequency_month,order_frequency_week,avg_order_value,median_order_value,total_spent_last_month,total_spent_last_week,discount_usage_rate,last_coffee_type,preferred_roast,milk_preference,seasonal_menu_tried,coffee_bean_origin,last_drink_size,subscription_status,app_opens_per_week,notifications_enabled,review_rating_last_10,review_rating_last_1,app_crashes_last_month,seasons,days_since_last_promo,phone_type,coffee_preference_change,geo_location,churn
user_10272,1.0,8.417347413601824,2.18400837751127,295.16915297553567,213.80715365186776,1479.3530798872482,527.9008251500263,0.11366177516791592,arabica,light,whole,1.0,kenya,large,none,15.46468420141369,0.0,3.885220667999782,3.40709798526628,1.0,summer,3.0,android,0.0,geo_3,0
user_03439,13.0,2.9534977709726613,0.7665603776931486,1435.2281454985957,410.33958394736663,1119.1752935177144,240.60599301043044,0.23246428859363827,arabica,dark,soy,1.0,brazil,medium,none,3.776477532490907,1.0,4.251580872468157,3.119617333271173,0.0,summer,23.0,web,1.0,geo_86,0
user_01892,8.0,5.696774586001529,1.2896168584751015,406.0025036376463,157.02724062723513,981.0300651898644,249.45059643817157,0.35093100456120685,arabica,medium,none,1.0,colombia,,,12.54764864626399,1.0,4.178505696115535,5.122590271645984,3.0,autumn,14.0,web,0.0,geo_2,0
user_09745,5.0,,0.6412604660660203,1135.1821225962597,889.7483769752589,2880.984390221037,549.8656510557614,0.2706488731454174,arabica,medium,skim,0.0,kenya,medium,basic,14.051159485702746,1.0,4.496539884846693,4.581851173928129,,autumn,23.0,android,,geo_74,0
user_05255,3.0,4.775445187823111,1.035477380029486,1926.2229390865734,1023.9148513896129,4069.249297937141,1051.0729052344047,0.05797432403002346,blend,light,none,0.0,colombia,medium,basic,7.1070628354381,1.0,3.6318257352162457,4.4840344425071,2.0,summer,12.0,web,0.0,geo_1,0
user_01955,13.0,3.4668928954416396,0.680122451131424,1383.3657472542454,633.1289102422417,1958.3851190394305,356.21133242895957,0.24952581703439347,arabica,light,whole,1.0,kenya,small,none,5.075325295581118,1.0,4.082296406055955,4.3285315661554975,2.0,winter,34.0,ios,0.0,geo_16,0
user_05167,0.0,2.0853569882924448,0.4131173041788608,425.1616676506817,,233.89960342513604,54.355945263137215,0.3217848463428851,blend,dark,skim,1.0,guatemala,medium,premium,,1.0,3.44634482072271,3.586127259454,1.0,summer,27.0,web,0.0,geo_53,0
user_04814,7.0,2.9792847853568056,0.5522413445109695,1154.8278964415347,421.55942121484617,1321.8951354551216,268.7631879813965,,blend,light,whole,0.0,guatemala,small,pro,12.861078169853176,1.0,4.047379612388689,3.9391537147382047,3.0,winter,4.0,web,0.0,geo_39,1
user_06897,0.0,2.9547736056532483,0.7524679764135839,1043.7031105510207,706.3719676902364,2164.7999785908137,581.8770225818755,0.3296495099674697,arabica,light,whole,0.0,kenya,medium,none,0.31053618883591083,1.0,3.622539096507891,3.116916724405381,1.0,spring,2.0,android,,geo_10,0
user_01505,2.0,2.8674240376495597,0.634317443662868,1345.3280938158634,1056.8552571303003,3431.863866149726,704.3826865279302,0.24171123705833308,blend,light,skim,,vietnam,medium,none,8.09811716615811,0.0,4.288544993805523,4.072518802332587,0.0,spring,,android,0.0,geo_2,0
user_00670,0.0,9.473274615337164,2.163271730312657,504.4904012447841,336.9246377349899,2767.273562963183,636.1026676104042,0.23952561016176857,arabica,light,soy,0.0,,medium,none,14.80523495568611,0.0,2.920095457218696,5.1111414366279,0.0,summer,2.0,ios,,geo_3,0
user_09546,0.0,4.816928984956791,1.0409301178752595,809.8348593846043,583.2120337659319,2693.194783158889,425.47491035254,0.04100433396905283,arabica,dark,whole,0.0,,medium,basic,11.594851053385735,1.0,3.9693199612720975,4.645874035567963,1.0,summer,35.0,ios,0.0,geo_3,0
user_07752,0.0,8.10656766866312,1.7840885415802707,241.09148195647867,161.8937711035017,1502.6664885761036,238.95687340959157,0.37126211297670586,arabica,medium,skim,,colombia,large,none,10.610509248171617,1.0,4.972639354779351,4.361262100630545,0.0,winter,45.0,android,0.0,geo_63,0
user_00897,11.0,6.452151338798136,1.5782877416198262,1590.678453318334,701.6738311579892,4024.5531070082307,1158.0197198410262,0.4677635385594867,arabica,dark,skim,1.0,brazil,large,premium,13.593877324275045,1.0,,4.930280721672342,0.0,winter,8.0,android,0.0,geo_50,0
user_06798,0.0,2.5626803284921515,0.7040533046218352,573.0786290087251,370.5880300761935,842.274455975371,338.54759632649314,0.2396163853020755,arabica,light,almond,1.0,guatemala,medium,basic,9.215073521368598,1.0,3.635349342460667,5.268576256490338,1.0,summer,5.0,android,0.0,geo_1,0
user_02666,0.0,2.5407948751488103,0.7201294192913256,971.6369464093391,,637.0768529759372,156.00350312843065,0.14960606136742322,blend,dark,soy,1.0,colombia,small,premium,10.7692405715951,0.0,4.421904314655796,6.531428627319195,3.0,autumn,28.0,ios,1.0,geo_44,1
user_03193,1.0,,2.2664693151396103,890.0774184402862,,2623.379579129723,631.2115861868872,0.16950665818660432,arabica,medium,soy,1.0,colombia,large,pro,23.323142113693088,1.0,4.355694709807523,4.00238776761649,3.0,spring,49.0,ios,0.0,geo_2,1
user_02890,2.0,3.5196579756561026,0.9140620345331556,549.8968829420171,339.30629916349824,1071.8580005270974,330.6666562403274,0.15398683732321275,arabica,light,oat,0.0,vietnam,medium,,10.704717930741817,1.0,3.228433227589296,3.058230426631001,2.0,autumn,6.0,android,0.0,geo_1,0
user_07822,2.0,,0.7466700152853737,1768.2644659973391,527.2574284636299,1489.496400471539,427.87083248895857,0.1350613028567967,robusta,medium,almond,1.0,colombia,large,basic,8.16266972894413,1.0,4.164408891296458,2.715866091263597,0.0,spring,15.0,android,0.0,geo_95,0
user_08767,0.0,0.8751808521317256,0.06988318829652077,1043.6034364963211,300.55213126510415,213.15646345978254,,0.07879934585575843,arabica,medium,soy,1.0,vietnam,medium,none,9.091058598030267,1.0,3.9995318910216233,4.01439208844991,,summer,32.0,android,0.0,geo_3,0
user_02621,11.0,6.621497180334831,1.5767861068625268,1859.3203612063426,623.4077218521163,4068.781521672813,807.0012156677051,0.6321032518188174,arabica,medium,oat,1.0,colombia,small,basic,12.028953087318374,1.0,,,2.0,autumn,4.0,web,0.0,geo_66,0
user_09194,9.0,6.145272674881265,1.386780511353923,774.9104707763605,389.7915583217301,2447.959853843804,-431.9586070408231,0.44434899833553937,arabica,dark,soy,1.0,ethiopia,medium,basic,7.942373173630044,1.0,5.374302713028376,4.912790635400687,2.0,spring,33.0,ios,0.0,geo_13,0
user_06779,0.0,2.5594226833873654,0.6077487635394447,891.7811547189165,522.6907833127557,1433.3246186073538,267.05551947554795,0.44871555334835983,blend,medium,oat,1.0,ethiopia,medium,basic,9.266600814508735,1.0,5.125923978795273,3.0786845702041434,,spring,6.0,android,,geo_3,0
user_08558,7.0,,0.9348822027963086,619.4174967312815,431.32741032973155,1937.035515196751,432.84955799787565,0.31333207965180176,arabica,light,soy,,guatemala,medium,none,2.2694549275054836,1.0,5.2428157439167205,3.437565686527905,0.0,winter,24.0,android,0.0,geo_3,0
user_05813,1.0,7.27517674352148,1.7174979132531414,228.94489775515783,144.40048739086663,1018.9902537226606,204.8583491262063,0.3643315595701144,arabica,light,skim,0.0,colombia,medium,basic,,1.0,3.59796926637015,3.550955997513031,0.0,winter,16.0,android,0.0,geo_60,0
user_00002,6.0,7.11047746701823,1.5605248652218358,1368.1667185124948,454.2537586275482,2976.310275854915,-519.4267625597606,0.1847531047794656,arabica,light,skim,0.0,vietnam,large,premium,13.06531346491937,1.0,3.958833816077995,2.465623023601947,2.0,winter,24.0,ios,0.0,geo_89,0
user_02370,5.0,3.231544192045973,0.5905386729397782,1905.5350556800638,778.9687994752388,2634.1565362791653,427.72660044813546,0.33822054426451414,arabica,light,skim,1.0,ethiopia,medium,premium,6.767697745505986,1.0,4.0320256499512,3.8253181543209407,,spring,5.0,ios,0.0,geo_30,0
user_03804,1.0,1.7472010604799437,0.45537999865664547,,,415.1586183664802,107.96764710681397,0.314575547828858,arabica,light,,1.0,brazil,,none,10.633614090193968,1.0,5.098924797230105,3.2645667392944704,,autumn,6.0,android,0.0,geo_34,0
user_01769,2.0,8.29340223390712,2.0417760249924752,927.8203731632947,589.2035836948736,5774.781451793859,1419.5389651321652,0.4155648552533432,blend,medium,skim,0.0,guatemala,medium,,14.907334069305547,1.0,3.4514690533688532,3.584071544906923,1.0,autumn,10.0,ios,0.0,geo_1,0
user_08940,3.0,1.5610920736999416,0.3192217128186306,130.11121327990006,84.18075805418736,113.42889382221064,34.418426881959526,0.6065462234506809,arabica,dark,oat,1.0,,large,basic,5.065744127946224,0.0,,5.167152309845206,3.0,spring,40.0,ios,0.0,geo_1,0
user_06627,5.0,4.315897533191796,0.81264119962394,1653.8228056236335,801.8552511263964,2851.0522465291792,492.87542834291656,0.378347729635223,robusta,light,skim,1.0,,medium,premium,11.658949746570716,1.0,5.140976415282168,3.2186540410753137,0.0,,4.0,android,0.0,geo_3,0
user_00531,40.0,3.6953789136522572,0.7809511420630403,152.5769328176319,106.13691837314906,425.9250194623456,101.05946265375381,0.23049739803696526,arabica,medium,oat,1.0,kenya,medium,basic,12.446023765704647,,6.081891207559812,2.528878405380274,0.0,winter,34.0,web,0.0,geo_95,0
user_09011,2.0,5.845865751141996,1.423302364160305,1202.07077048406,416.6391179281939,2903.857565961675,476.33603517043707,0.1955625698558944,arabica,dark,almond,1.0,guatemala,medium,basic,9.13501423734286,1.0,4.407585096365216,3.231182413925827,1.0,summer,26.0,web,1.0,geo_97,0
user_09039,1.0,5.296727634261619,1.322681999999212,696.788832631876,284.31520934822373,1369.9412945405527,337.0950067835658,0.44327017347078723,arabica,dark,whole,,,medium,basic,11.357179243253563,1.0,4.800737573831243,5.451394988643442,3.0,spring,35.0,ios,0.0,geo_1,0
user_09098,13.0,0.5856144982168173,0.18876469699649295,1014.0505923588823,347.6973614610095,186.9932212092745,62.05007433564053,0.5362140733954484,blend,medium,skim,1.0,kenya,large,premium,,,4.026456503751253,3.664660217168249,1.0,,3.0,ios,0.0,geo_12,0
user_06682,9.0,2.1651493690908046,0.4586503607669105,1127.377778394107,902.5513547309944,1656.0197242099814,,0.6364697270546111,arabica,light,skim,1.0,kenya,small,basic,6.850708843085105,1.0,4.668714518666239,1.6734669304864593,0.0,autumn,16.0,android,0.0,geo_65,0
user_03120,1.0,1.9518550271643103,0.46894691398604216,586.5125184864291,401.8879593956515,883.1491717907516,188.27582454867942,0.4047980356844094,robusta,light,whole,0.0,guatemala,medium,none,10.684761615085572,,4.000384923070257,5.259489719472524,2.0,spring,3.0,web,0.0,geo_27,0
user_09430,8.0,1.5336425362346555,0.4230163441182407,308.5336693207691,173.31424926359756,,92.12057076330173,0.30423466638670366,arabica,dark,whole,0.0,ethiopia,large,none,,1.0,5.305711351197292,2.5162929545183474,0.0,spring,4.0,ios,1.0,geo_7,0
user_00731,8.0,0.7382017746489947,0.29543320568788306,640.2383839395811,338.700648893922,,121.06831606171139,0.11420331190053448,blend,dark,none,1.0,vietnam,medium,premium,16.46331210286391,0.0,4.4683836151350205,3.4022541345335937,3.0,spring,13.0,ios,0.0,geo_12,0
user_03406,9.0,7.3464888441953,1.7592204152713347,1642.8056411475566,818.6546595235543,6009.93264360862,1659.4749964055147,0.6223971814645011,arabica,medium,oat,1.0,ethiopia,medium,none,9.617051567109176,1.0,4.833920486776817,,1.0,summer,1.0,android,0.0,geo_2,0
user_02339,2.0,1.0907455240944584,0.2860532794430529,829.4373337422596,524.7229622243517,655.5453961798681,167.88558629541123,0.3435756507148038,robusta,medium,whole,1.0,colombia,small,premium,5.919050845500975,1.0,6.057053212352674,2.520321151845666,0.0,winter,,android,1.0,geo_17,0
user_07500,3.0,8.955444349750342,2.190014076564216,729.4934613844312,480.5845519956364,3469.563518399521,,0.18807556973700418,arabica,medium,whole,1.0,,large,pro,15.550760060308095,1.0,3.0573796938558524,6.145653823194987,1.0,winter,1.0,web,0.0,geo_43,0
user_06432,10.0,9.803635580177536,2.3915777451975546,355.206426438959,259.8634806119775,2720.704020411188,485.17216865620225,0.21736450963946818,arabica,dark,almond,1.0,vietnam,large,basic,17.30244651674422,1.0,2.93584865847124,3.7474979447249455,0.0,spring,,android,0.0,geo_1,0
user_02565,1.0,3.0885569758198317,,1049.7369628883414,459.6898875299387,1600.8818939397522,280.5711223122371,0.09079372697130578,arabica,dark,whole,0.0,guatemala,medium,none,5.681649735375469,0.0,2.5868608266654807,3.9056414224422893,0.0,winter,1.0,android,0.0,geo_2,0
user_02581,10.0,2.5565089164815427,0.5868355627638107,619.3847200784517,286.1761222422142,731.5491253621632,172.8672686893453,0.3199502576913583,arabica,medium,skim,1.0,brazil,medium,basic,10.514171136030402,1.0,2.4292024051584518,4.745551746191507,0.0,spring,8.0,ios,0.0,geo_20,0
user_08559,,4.507366259216761,0.9979067603518013,960.2918636577112,364.6215935298234,1534.84098937005,322.0206425919541,0.17375965968613405,robusta,light,none,1.0,vietnam,large,basic,8.559360687965778,0.0,5.484508960602583,3.8043398930517043,0.0,spring,22.0,ios,0.0,geo_70,0
user_07386,0.0,7.558965599467834,1.654894096946257,498.8998515225221,,2486.828286307923,573.7728068363167,0.18892575459304045,arabica,dark,soy,1.0,kenya,large,basic,4.472502601989729,1.0,3.118367777822808,4.457286353099608,1.0,summer,5.0,,0.0,geo_3,0
user_10277,,2.543067402761336,0.6062694550496417,843.2166101968947,444.5647072881283,1231.3464834196554,338.2298941519937,0.4658609856645682,blend,dark,soy,1.0,,medium,premium,5.124564942285453,1.0,4.424312837289319,3.0963664347616735,2.0,spring,8.0,web,,geo_2,0
user_08425,1.0,5.401803967081328,,718.8717658163546,241.69358198300822,1478.4359499560808,292.5520469852378,0.4665920361803181,arabica,light,whole,0.0,kenya,,none,3.552598132700606,1.0,2.8629277990456234,3.496757817406923,0.0,winter,0.0,,1.0,geo_1,0
user_07391,0.0,6.62854324335011,1.4713746059128867,1077.563200821078,471.4992316352175,2880.38865106036,891.3296848251853,0.25854916302408093,robusta,light,oat,,guatemala,large,basic,10.694005808715149,0.0,5.290341817332014,4.76030989940092,2.0,summer,50.0,android,0.0,geo_1,0
user_09381,1.0,10.665022299210179,2.6383454436626708,2101.805211545627,689.9011240775491,6118.496882326811,2177.5915392462684,0.21992190485081656,arabica,light,almond,1.0,kenya,small,premium,18.811454751909505,,5.10718180042365,4.2198192847394616,1.0,autumn,27.0,android,0.0,geo_1,0
user_01255,2.0,3.5107557578213777,0.8800864360466375,746.8455324531974,222.49769887271418,813.6565792244324,235.13307764416206,0.2666572129216635,robusta,light,oat,0.0,colombia,small,none,4.177761280999206,0.0,2.829385884461751,3.4479715648652736,1.0,spring,21.0,android,0.0,geo_2,0
user_02104,7.0,,2.2975321070030406,739.9435310599484,299.46579121715763,2876.3454283569836,801.948572035567,0.3488230635469587,arabica,light,whole,1.0,guatemala,large,basic,11.14964450094048,1.0,3.996942915115618,2.836396482784461,3.0,summer,1.0,ios,0.0,geo_47,0
user_07410,2.0,2.081116056867477,0.636575987478738,305.7409772813935,242.3252902563483,3137.523975704315,128.10826390429992,0.2787504796386674,arabica,light,oat,0.0,guatemala,medium,basic,138.47752013190757,1.0,5.196097748722674,2.554794606221325,1.0,summer,4.0,web,0.0,geo_89,0
user_07365,2.0,4.8397057606306495,1.1345579162520787,2208.3074729759837,668.8198711896222,2766.305931575242,,0.17501227014099915,arabica,medium,whole,1.0,kenya,medium,basic,,1.0,3.3276658861935493,4.59782847884608,3.0,autumn,,android,0.0,geo_52,0
user_08036,1.0,8.435178380010164,1.938903330637293,1134.2341891893507,453.77994406836905,4202.26954296169,781.6632686947228,0.09521610885052507,arabica,light,whole,1.0,colombia,small,none,8.695113116308722,0.0,4.886763025892917,3.648225242725745,1.0,winter,5.0,ios,0.0,geo_1,0
user_09565,2.0,,0.6106591399563802,1016.286991377883,323.35419122033335,886.8564641052508,220.92387335031296,0.45595070390341613,arabica,medium,none,1.0,kenya,small,basic,6.040470609917734,1.0,,1.8066113512708415,3.0,winter,12.0,android,1.0,geo_4,0
user_04994,0.0,2.5690066955988384,0.6450640530871683,2887.4029405978968,1365.2150496034017,3403.447237898009,,0.2140145342719267,arabica,dark,whole,1.0,brazil,large,none,2.8383327595434134,1.0,4.493973683337655,4.2538740780004085,0.0,autumn,9.0,android,,geo_1,0
user_09375,1.0,1.8960084847570613,0.261842995883905,1484.8874822442783,,1050.5792232374686,116.01558241664961,0.3008050411111278,arabica,dark,whole,0.0,guatemala,large,none,,1.0,4.022524101030028,4.95850742738154,2.0,winter,4.0,web,0.0,geo_58,0
user_07525,4.0,,1.1451494493697252,3540.4680262985457,1063.7059909050613,3759.996196435696,1086.877009736342,0.31582087295931804,arabica,dark,soy,0.0,guatemala,medium,premium,16.864097377587242,1.0,4.90807066697773,5.103142111842207,2.0,winter,26.0,android,0.0,geo_57,1
user_05057,1.0,9.806971615690136,2.2269809850300777,647.890201706674,449.4003669769664,5123.234543154734,1224.8920514595072,0.04711376712777901,robusta,light,skim,1.0,brazil,large,premium,20.168515584437838,1.0,4.76325339964509,3.74317367108799,1.0,spring,31.0,ios,0.0,geo_56,0
user_06433,3.0,3.443615689496999,1.0664640438607202,3745.5577304344824,1180.9125068249257,4720.48269275086,1515.353773899981,0.0602044986813304,blend,dark,whole,1.0,vietnam,medium,none,10.52242877306706,1.0,5.06645192605569,4.782187102455349,,summer,7.0,android,0.0,geo_3,0
user_04434,0.0,1.8814947496723944,0.3595561829817692,1951.5206729174704,643.5375519736289,1141.425417182943,244.37298862049815,0.4501061508395087,arabica,medium,soy,1.0,ethiopia,medium,basic,6.107905588672007,1.0,7.384424777490772,3.723831942148668,1.0,autumn,23.0,android,,geo_3,0
user_03484,4.0,2.5153153210643637,0.4493648386071999,815.5960847202609,387.74563413803673,1032.2861546187091,174.2341129013045,0.1645442201035448,robusta,light,whole,1.0,kenya,medium,,0.6003007924147769,1.0,3.5936333448830027,4.4983447748327325,2.0,winter,3.0,ios,1.0,geo_1,0
user_09921,,,1.246371093367219,681.1997333653364,480.1077655515582,2600.0464020408654,624.3882159202783,0.11028777638533042,arabica,medium,whole,1.0,brazil,medium,premium,2.2316251516959067,1.0,4.3188994686035125,5.945399161917598,1.0,autumn,2.0,android,0.0,geo_99,0
user_05318,0.0,3.4991487882929873,0.8754168882677958,2659.861560295066,895.3134904341836,2923.403253207758,576.5488752961587,0.3612748296967607,arabica,light,none,1.0,ethiopia,large,basic,12.595937901647272,0.0,,3.971627855037785,0.0,spring,5.0,android,0.0,geo_39,0
user_03816,2.0,2.490952478454374,0.6033279102547259,324.65230628857563,134.58337327285966,291.148544846956,92.91571238807329,0.5576334940176436,arabica,light,whole,0.0,ethiopia,large,basic,9.184848583689742,0.0,5.090204128328576,4.913324278668649,2.0,autumn,11.0,ios,0.0,geo_43,0
user_07917,0.0,2.30096078434874,0.5119300776324035,607.3796690792545,429.619209031167,1101.0613551917809,226.78377737269693,0.45638555800128794,arabica,medium,whole,0.0,guatemala,small,basic,11.438082774861472,0.0,4.4946835377274725,2.888401983470766,3.0,spring,12.0,android,0.0,geo_10,0
user_09306,,5.8829403139746175,1.300699605414123,2134.351559921074,734.4632050256239,3587.9668560491937,855.5109241198986,0.26351044269942,arabica,medium,soy,1.0,,medium,none,5.763150119957359,1.0,4.097384396052409,5.02050086957124,0.0,,33.0,android,0.0,geo_3,0
